Time,,OriNet_Q0,OriNet_Q1,OriNet_Q2,OriNet_Q3,,GT_Q0,GT_Q1,GT_Q2,GT_Q3
1.40363685973667E+018,,0.5723375914,-0.1324126106,-0.8052286295,-0.0810554661,,0.572376,-0.132429,-0.805165,-0.080976
1.40363685974167E+018,,0.5727735134,-0.1323766691,-0.8048776855,-0.0815486341,,0.572814,-0.132392,-0.804811,-0.081464
1.40363685974667E+018,,0.5732081424,-0.1323403396,-0.8045293117,-0.0820168036,,0.573249,-0.132355,-0.804461,-0.08193
1.40363685975167E+018,,0.5736462034,-0.132305436,-0.8041802903,-0.082458012,,0.573688,-0.132319,-0.804109,-0.082367
1.40363685975667E+018,,0.5740838237,-0.1322747851,-0.8038316453,-0.0828844659,,0.574127,-0.132286,-0.803758,-0.082789
1.40363685976167E+018,,0.5745118175,-0.1322469083,-0.8034881706,-0.0833167932,,0.574554,-0.132256,-0.803413,-0.083219
1.40363685976667E+018,,0.5749253858,-0.1322145695,-0.8031529203,-0.0837729866,,0.574967,-0.132221,-0.803077,-0.083672
1.40363685977167E+018,,0.5753186564,-0.1321719032,-0.8028295574,-0.0842687176,,0.57536,-0.132176,-0.802752,-0.084165
1.40363685977667E+018,,0.5756776765,-0.1321163184,-0.802527777,-0.0848100717,,0.575719,-0.13212,-0.802448,-0.084699
1.40363685978167E+018,,0.5760000964,-0.1320420701,-0.8022491765,-0.0854049165,,0.576041,-0.132042,-0.802168,-0.085288
1.40363685978667E+018,,0.5762958998,-0.1319524323,-0.8019862618,-0.0860468335,,0.576334,-0.131949,-0.801901,-0.085926
1.40363685979167E+018,,0.5765752457,-0.1318539467,-0.8017329222,-0.0867148173,,0.576614,-0.131851,-0.801645,-0.086589
1.40363685979667E+018,,0.5768432885,-0.1317485536,-0.8014866965,-0.0873940356,,0.576882,-0.131742,-0.801397,-0.087263
1.40363685980167E+018,,0.57710726,-0.13164023,-0.8012425471,-0.0880756118,,0.577145,-0.131629,-0.801153,-0.087942
1.40363685980667E+018,,0.5773742047,-0.1315353067,-0.8009957003,-0.0887474626,,0.577411,-0.131521,-0.800906,-0.088612
1.40363685981167E+018,,0.5776387547,-0.1314338549,-0.8007508178,-0.0894045884,,0.577674,-0.131417,-0.800661,-0.089263
1.40363685981667E+018,,0.5778925281,-0.1313290528,-0.800514158,-0.0900542995,,0.577927,-0.131311,-0.800424,-0.089908
1.40363685982167E+018,,0.578132791,-0.1312152031,-0.8002888426,-0.0906945803,,0.578166,-0.131195,-0.800199,-0.090543
1.40363685982667E+018,,0.5783634982,-0.1310944977,-0.8000733328,-0.0913105801,,0.578396,-0.131075,-0.799983,-0.091153
1.40363685983167E+018,,0.5785949463,-0.1309717844,-0.7998615275,-0.0918862392,,0.578626,-0.130954,-0.799772,-0.091722
1.40363685983667E+018,,0.5788325718,-0.1308558669,-0.7996495323,-0.0924104517,,0.57886,-0.130841,-0.799558,-0.092237
1.40363685984167E+018,,0.5790696963,-0.1307529738,-0.7994407606,-0.0928858704,,0.579096,-0.130738,-0.799351,-0.092706
1.40363685984667E+018,,0.5792984383,-0.1306703746,-0.7992394795,-0.0933136933,,0.579322,-0.130655,-0.799152,-0.093128
1.40363685985167E+018,,0.5795125503,-0.1306104483,-0.7990496797,-0.0936964769,,0.579534,-0.130596,-0.798963,-0.093505
1.40363685985667E+018,,0.5797072173,-0.1305678976,-0.7988745772,-0.0940454718,,0.579728,-0.130553,-0.79879,-0.093847
1.40363685986167E+018,,0.5798823946,-0.1305360646,-0.7987138159,-0.0943738407,,0.579902,-0.130523,-0.79863,-0.094171
1.40363685986667E+018,,0.5800446215,-0.1305046778,-0.7985638853,-0.0946880124,,0.580064,-0.130493,-0.798481,-0.094479
1.40363685987167E+018,,0.580199936,-0.1304664092,-0.7984210976,-0.0949940281,,0.58022,-0.130455,-0.798339,-0.094779
1.40363685987667E+018,,0.5803515423,-0.1304237981,-0.7982821594,-0.0952947536,,0.58037,-0.130413,-0.798202,-0.095074
1.40363685988167E+018,,0.5805029013,-0.1303815879,-0.7981439742,-0.0955888519,,0.580519,-0.130374,-0.798065,-0.095363
1.40363685988667E+018,,0.5806528381,-0.1303405369,-0.7980074109,-0.0958758649,,0.580667,-0.130337,-0.797929,-0.095646
1.40363685989167E+018,,0.5807926855,-0.1302977236,-0.7978797136,-0.0961539606,,0.580804,-0.130297,-0.797802,-0.095919
1.40363685989667E+018,,0.5809210585,-0.1302555976,-0.7977617393,-0.0964207658,,0.580931,-0.130255,-0.797685,-0.096181
1.40363685990167E+018,,0.5810368893,-0.1302236482,-0.7976527137,-0.0966728241,,0.581046,-0.130225,-0.797577,-0.096428
1.40363685990667E+018,,0.581143027,-0.1302075374,-0.7975498121,-0.0969069594,,0.581151,-0.130212,-0.797475,-0.096659
1.40363685991167E+018,,0.5812457891,-0.1302085765,-0.7974491453,-0.0971163054,,0.581254,-0.130216,-0.797374,-0.096866
1.40363685991667E+018,,0.5813490426,-0.1302244305,-0.7973491377,-0.0972962475,,0.581357,-0.130235,-0.797274,-0.097042
1.40363685992167E+018,,0.5814588424,-0.1302526893,-0.7972451223,-0.0974532144,,0.581466,-0.130265,-0.797171,-0.097196
1.40363685992667E+018,,0.5815778888,-0.1302935231,-0.7971345317,-0.0975921448,,0.581584,-0.130309,-0.797061,-0.097331
1.40363685993167E+018,,0.5817034959,-0.1303463581,-0.7970186308,-0.0977195418,,0.581709,-0.130367,-0.796945,-0.097454
1.40363685993667E+018,,0.581827879,-0.1304100106,-0.7969028119,-0.0978385713,,0.581832,-0.130436,-0.79683,-0.097571
1.40363685994167E+018,,0.5819428869,-0.1304863342,-0.7967932187,-0.0979459549,,0.581946,-0.130518,-0.79672,-0.097674
1.40363685994667E+018,,0.5820498711,-0.1305774769,-0.7966878059,-0.098047599,,0.582055,-0.130614,-0.796614,-0.09777
1.40363685995167E+018,,0.5821437424,-0.1306840546,-0.7965886678,-0.0981528574,,0.58215,-0.130725,-0.796514,-0.097872
1.40363685995667E+018,,0.5822246516,-0.1308028736,-0.7964959405,-0.098263247,,0.582232,-0.130846,-0.796421,-0.097981
1.40363685996167E+018,,0.5822957997,-0.1309327322,-0.7964080013,-0.0983740265,,0.582304,-0.130978,-0.796333,-0.098089
1.40363685996667E+018,,0.5823528133,-0.1310662576,-0.7963292733,-0.0984868463,,0.582362,-0.131115,-0.796254,-0.098198
1.40363685997167E+018,,0.5823900336,-0.1311877166,-0.7962654793,-0.0986123391,,0.582399,-0.13124,-0.796191,-0.098322
1.40363685997667E+018,,0.5824063624,-0.1312838184,-0.7962190665,-0.0987574375,,0.582415,-0.131341,-0.796145,-0.098466
1.40363685998167E+018,,0.5823995635,-0.1313489586,-0.7961928764,-0.0989212887,,0.582407,-0.131408,-0.79612,-0.098628
1.40363685998667E+018,,0.5823699356,-0.1313921488,-0.7961851342,-0.0991026444,,0.582375,-0.131455,-0.796113,-0.098807
1.40363685999167E+018,,0.5823165324,-0.1314285567,-0.7961944287,-0.0992951286,,0.58232,-0.131496,-0.796123,-0.098997
1.40363685999667E+018,,0.5822470584,-0.1314690653,-0.7962140142,-0.0994938228,,0.582248,-0.13154,-0.796144,-0.099193
1.40363686000167E+018,,0.582167711,-0.1315240331,-0.7962384385,-0.0996908997,,0.582167,-0.1316,-0.796169,-0.099387
1.40363686000667E+018,,0.5820769564,-0.131593634,-0.796269329,-0.0998821446,,0.582075,-0.131673,-0.796201,-0.099575
1.40363686001167E+018,,0.5819803068,-0.1316732549,-0.7963041779,-0.1000619549,,0.581976,-0.131755,-0.796237,-0.099755
1.40363686001667E+018,,0.581885762,-0.1317634014,-0.7963386885,-0.1002192977,,0.581879,-0.131849,-0.796273,-0.099912
1.40363686002167E+018,,0.5817959742,-0.1318663132,-0.7963707514,-0.1003534292,,0.581787,-0.131955,-0.796306,-0.100043
1.40363686002667E+018,,0.5817047587,-0.1319864579,-0.7964023971,-0.1004761027,,0.581693,-0.132078,-0.796339,-0.100165
1.40363686003167E+018,,0.5816038019,-0.1321298545,-0.7964376958,-0.1005927568,,0.581588,-0.132227,-0.796377,-0.100283
1.40363686003667E+018,,0.581490129,-0.1322952055,-0.7964792123,-0.1007046574,,0.58147,-0.132396,-0.79642,-0.100396
1.40363686004167E+018,,0.5813625827,-0.1324833972,-0.7965275229,-0.1008142607,,0.58134,-0.132589,-0.79647,-0.100505
1.40363686004667E+018,,0.5812126419,-0.1326931282,-0.796588243,-0.1009284758,,0.581187,-0.132805,-0.796531,-0.100617
1.40363686005167E+018,,0.5810414198,-0.1329174236,-0.7966607845,-0.1010551704,,0.581012,-0.133033,-0.796605,-0.100741
1.40363686005667E+018,,0.5808576605,-0.1331568679,-0.7967391296,-0.1011883685,,0.580825,-0.133277,-0.796684,-0.100871
1.40363686006167E+018,,0.5806722428,-0.1334164953,-0.7968168603,-0.1013075488,,0.580636,-0.133543,-0.796762,-0.100987
1.40363686006667E+018,,0.5804911371,-0.1336975087,-0.7968925005,-0.1013883435,,0.580452,-0.133831,-0.796839,-0.101063
1.40363686007167E+018,,0.5803128888,-0.1339961638,-0.7969692712,-0.1014176428,,0.580271,-0.134133,-0.796917,-0.101088
1.40363686007667E+018,,0.5801348537,-0.1343068534,-0.7970503114,-0.1013918157,,0.580091,-0.134445,-0.796999,-0.101061
1.40363686008167E+018,,0.5799531574,-0.1346213696,-0.7971392673,-0.1013152323,,0.579907,-0.134762,-0.797089,-0.100984
1.40363686008667E+018,,0.5797662475,-0.1349239378,-0.7972382953,-0.1012044339,,0.579718,-0.135068,-0.797189,-0.100874
1.40363686009167E+018,,0.5795790318,-0.1351991987,-0.797344,-0.1010832237,,0.579526,-0.135344,-0.797296,-0.100751
1.40363686009667E+018,,0.5793879097,-0.1354410632,-0.7974570794,-0.1009756554,,0.579333,-0.135587,-0.797409,-0.100639
1.40363686010167E+018,,0.5791840081,-0.135651973,-0.7975812004,-0.1008980366,,0.579125,-0.135799,-0.797535,-0.100557
1.40363686010667E+018,,0.5789663133,-0.1358384685,-0.7977161598,-0.1008470728,,0.578903,-0.135987,-0.797671,-0.100501
1.40363686011167E+018,,0.5787379336,-0.1360107216,-0.7978601992,-0.1008039404,,0.578671,-0.136159,-0.797816,-0.100452
1.40363686011667E+018,,0.5784992956,-0.1361812375,-0.7980129543,-0.1007493941,,0.578429,-0.136329,-0.79797,-0.100393
1.40363686012167E+018,,0.5782562266,-0.1363565526,-0.7981707982,-0.1006697809,,0.578181,-0.136505,-0.79813,-0.100311
1.40363686012667E+018,,0.5780145152,-0.1365349935,-0.7983303188,-0.1005628019,,0.577936,-0.136684,-0.798291,-0.100203
1.40363686013167E+018,,0.5777758629,-0.1367095416,-0.7984906172,-0.1004379379,,0.577693,-0.136858,-0.798452,-0.100077
1.40363686013667E+018,,0.5775363651,-0.1368780123,-0.798652975,-0.1003098985,,0.577448,-0.137026,-0.798617,-0.099949
1.40363686014167E+018,,0.5772937651,-0.1370412946,-0.798817254,-0.100191114,,0.5772,-0.137188,-0.798783,-0.099829
1.40363686014667E+018,,0.5770433645,-0.1372052949,-0.7989851021,-0.1000852993,,0.576945,-0.137351,-0.798952,-0.099721
1.40363686015167E+018,,0.5767814754,-0.1373755782,-0.7991582634,-0.0999911145,,0.576678,-0.137522,-0.799128,-0.099626
1.40363686015667E+018,,0.5765063851,-0.1375522233,-0.7993394692,-0.0998984143,,0.576399,-0.137701,-0.79931,-0.09953
1.40363686016167E+018,,0.5762127149,-0.1377270057,-0.7995343647,-0.0998064804,,0.576101,-0.137876,-0.799507,-0.099434
1.40363686016667E+018,,0.5759038783,-0.1378899913,-0.7997416479,-0.099719527,,0.575788,-0.138037,-0.799716,-0.099346
1.40363686017167E+018,,0.5755880715,-0.1380398881,-0.7999565992,-0.0996292599,,0.575466,-0.138185,-0.799933,-0.099253
1.40363686017667E+018,,0.5752732816,-0.1381807176,-0.800174149,-0.0995237042,,0.575146,-0.138326,-0.800153,-0.099142
1.40363686018167E+018,,0.5749576385,-0.1383172288,-0.800395336,-0.0993954751,,0.574824,-0.138462,-0.800377,-0.09901
1.40363686018667E+018,,0.5746335206,-0.1384524465,-0.8006271632,-0.0992280484,,0.574492,-0.138598,-0.800613,-0.098841
1.40363686019167E+018,,0.574304203,-0.1385869444,-0.8008691043,-0.0990092087,,0.574155,-0.138732,-0.800859,-0.098616
1.40363686019667E+018,,0.5739690891,-0.1387230436,-0.8011200157,-0.0987457957,,0.573813,-0.138867,-0.801114,-0.098348
1.40363686020167E+018,,0.5736256611,-0.1388615596,-0.8013806645,-0.0984440737,,0.573462,-0.139005,-0.801379,-0.098044
1.40363686020667E+018,,0.5732751297,-0.1390037894,-0.8016498563,-0.0981047836,,0.573105,-0.139147,-0.801652,-0.0977
1.40363686021167E+018,,0.5729125242,-0.1391522374,-0.8019294274,-0.097737428,,0.572736,-0.139295,-0.801935,-0.097328
1.40363686021667E+018,,0.5725401397,-0.1393078141,-0.8022163516,-0.0973522632,,0.572356,-0.139449,-0.802227,-0.096939
1.40363686022167E+018,,0.5721705641,-0.1394734905,-0.8024996309,-0.0969610194,,0.571978,-0.139613,-0.802517,-0.096542
1.40363686022667E+018,,0.5718073751,-0.1396513315,-0.8027749137,-0.0965735566,,0.571607,-0.139793,-0.802797,-0.096149
1.40363686023167E+018,,0.5714356651,-0.139833192,-0.803054174,-0.0961939916,,0.571225,-0.139976,-0.803084,-0.095762
1.40363686023667E+018,,0.571041258,-0.1400113576,-0.8033485113,-0.0958265863,,0.57082,-0.140152,-0.803385,-0.095388
1.40363686024167E+018,,0.5706151083,-0.1401865035,-0.8036649711,-0.0954656218,,0.570383,-0.140326,-0.80371,-0.095022
1.40363686024667E+018,,0.570157597,-0.1403630689,-0.8040033193,-0.0951040752,,0.569913,-0.140502,-0.804055,-0.094653
1.40363686025167E+018,,0.5696734025,-0.1405457053,-0.8043595095,-0.094739052,,0.569417,-0.140684,-0.804419,-0.094283
1.40363686025667E+018,,0.5691642347,-0.140737239,-0.8047320968,-0.0943665368,,0.568895,-0.140875,-0.804799,-0.093904
1.40363686026167E+018,,0.568634831,-0.1409385455,-0.8051174352,-0.0939848733,,0.568352,-0.141075,-0.805193,-0.093518
1.40363686026667E+018,,0.5680893368,-0.1411493575,-0.8055128157,-0.0935898043,,0.567792,-0.141287,-0.805598,-0.093121
1.40363686027167E+018,,0.5675312104,-0.1413652774,-0.8059177061,-0.0931747283,,0.567218,-0.141504,-0.806012,-0.092703
1.40363686027667E+018,,0.5669697584,-0.1415869792,-0.8063251284,-0.0927437054,,0.566641,-0.141725,-0.80643,-0.092267
1.40363686028167E+018,,0.5664036859,-0.1418210912,-0.8067324817,-0.0923141969,,0.566058,-0.141962,-0.806848,-0.091833
1.40363686028667E+018,,0.5658300448,-0.1420674947,-0.8071397318,-0.0919052939,,0.565466,-0.14221,-0.807266,-0.091421
1.40363686029167E+018,,0.5652419918,-0.1423277666,-0.8075497996,-0.0915292776,,0.56486,-0.142471,-0.807687,-0.091041
1.40363686029667E+018,,0.5646279972,-0.1426041405,-0.8079698314,-0.0911895648,,0.564228,-0.142749,-0.808119,-0.0907
1.40363686030167E+018,,0.5639820374,-0.1428905074,-0.8084066341,-0.0908770025,,0.563564,-0.143038,-0.808567,-0.090385
1.40363686030667E+018,,0.5632997675,-0.1431762418,-0.808866205,-0.0905866424,,0.562864,-0.143324,-0.809037,-0.090091
1.40363686031167E+018,,0.5625815277,-0.1434560883,-0.8093486236,-0.0903213525,,0.562127,-0.143603,-0.80953,-0.089823
1.40363686031667E+018,,0.5618377274,-0.1437256903,-0.8098468332,-0.0900815519,,0.561365,-0.143872,-0.810038,-0.089582
1.40363686032167E+018,,0.5610736181,-0.1439851674,-0.8103581787,-0.0898553637,,0.560582,-0.14413,-0.81056,-0.089353
1.40363686032667E+018,,0.5602910469,-0.1442414904,-0.8108813612,-0.0896298007,,0.55978,-0.144386,-0.811095,-0.089124
1.40363686033167E+018,,0.5594924792,-0.1444996218,-0.8114147887,-0.0893938153,,0.558961,-0.144647,-0.81164,-0.088886
1.40363686033667E+018,,0.5586799897,-0.1447593178,-0.8119585582,-0.0891374932,,0.55812,-0.144905,-0.812189,-0.088627
1.40363686034167E+018,,0.5578541346,-0.1450248258,-0.8125116175,-0.0888587543,,0.557274,-0.145172,-0.812753,-0.088346
1.40363686034667E+018,,0.5570140012,-0.1453003024,-0.8130736535,-0.088559659,,0.556414,-0.14545,-0.813326,-0.088044
1.40363686035167E+018,,0.5561609396,-0.1455918251,-0.8136417232,-0.0882460059,,0.555542,-0.145743,-0.813905,-0.087728
1.40363686035667E+018,,0.555298915,-0.1459072845,-0.814210378,-0.0879252945,,0.554661,-0.14606,-0.814484,-0.087407
1.40363686036167E+018,,0.5544303169,-0.1462521908,-0.8147768965,-0.0875965506,,0.553774,-0.146409,-0.81506,-0.087076
1.40363686036667E+018,,0.5535537192,-0.1466194895,-0.8153432107,-0.0872647415,,0.552879,-0.146782,-0.815637,-0.086743
1.40363686037167E+018,,0.552671002,-0.1469958779,-0.8159097852,-0.0869361204,,0.551979,-0.14716,-0.816214,-0.086416
1.40363686037667E+018,,0.5517812925,-0.1473726733,-0.8164791122,-0.0866097582,,0.551071,-0.147538,-0.816794,-0.086092
1.40363686038167E+018,,0.5508884644,-0.1477409672,-0.8170499864,-0.0862891809,,0.550161,-0.147909,-0.817375,-0.085773
1.40363686038667E+018,,0.5499883556,-0.1480954368,-0.8176254448,-0.0859830033,,0.549244,-0.148263,-0.81796,-0.085468
1.40363686039167E+018,,0.5490771014,-0.148434341,-0.8182074022,-0.0857017549,,0.548316,-0.148603,-0.818551,-0.085189
1.40363686039667E+018,,0.5481547678,-0.1487570827,-0.8187945878,-0.0854554488,,0.547378,-0.148927,-0.819146,-0.084944
1.40363686040167E+018,,0.5472243416,-0.1490620711,-0.8193846502,-0.0852477406,,0.546432,-0.149234,-0.819743,-0.084738
1.40363686040667E+018,,0.5462886666,-0.1493504821,-0.8199763386,-0.0850689516,,0.545482,-0.149522,-0.820343,-0.084559
1.40363686041167E+018,,0.5453488825,-0.1496293684,-0.8205697145,-0.0848998725,,0.544528,-0.149798,-0.820944,-0.084388
1.40363686041667E+018,,0.5444072618,-0.1499138665,-0.8211624835,-0.0847199877,,0.543574,-0.150081,-0.821545,-0.084204
1.40363686042167E+018,,0.5434616811,-0.1502151991,-0.8217547619,-0.0845186869,,0.542617,-0.150383,-0.822143,-0.084
1.40363686042667E+018,,0.5425066019,-0.1505318542,-0.8223517824,-0.0842848565,,0.54165,-0.1507,-0.822747,-0.083769
1.40363686043167E+018,,0.5415493895,-0.150856066,-0.8229515728,-0.0840056348,,0.540681,-0.151025,-0.823354,-0.083491
1.40363686043667E+018,,0.5405976553,-0.1511840025,-0.8235498718,-0.0836771903,,0.539719,-0.151352,-0.823958,-0.083166
1.40363686044167E+018,,0.539655302,-0.1515140481,-0.8241445153,-0.0833010915,,0.538766,-0.151683,-0.82456,-0.082792
1.40363686044667E+018,,0.5387248534,-0.1518473948,-0.8247320558,-0.082892852,,0.537823,-0.15202,-0.825155,-0.082384
1.40363686045167E+018,,0.5378063815,-0.1521825241,-0.8253099512,-0.0824787614,,0.536892,-0.152359,-0.825741,-0.081972
1.40363686045667E+018,,0.5368954641,-0.1525169826,-0.8258797082,-0.0820770331,,0.535969,-0.152696,-0.826318,-0.081571
1.40363686046167E+018,,0.5359789559,-0.1528489109,-0.8264501886,-0.0816937083,,0.535041,-0.153029,-0.826896,-0.081189
1.40363686046667E+018,,0.5350479503,-0.153178701,-0.8270279141,-0.0813252105,,0.534098,-0.153358,-0.827481,-0.080821
1.40363686047167E+018,,0.5341068663,-0.1535073975,-0.8276103709,-0.080964624,,0.533147,-0.153687,-0.828069,-0.08046
1.40363686047667E+018,,0.5331598855,-0.1538322656,-0.828195447,-0.0806066316,,0.532193,-0.154012,-0.828659,-0.080103
1.40363686048167E+018,,0.5322123343,-0.1541479384,-0.8287817295,-0.0802394011,,0.531238,-0.154323,-0.829249,-0.079739
1.40363686048667E+018,,0.5312735094,-0.1544573683,-0.8293640996,-0.0798449079,,0.530293,-0.154628,-0.829835,-0.079346
1.40363686049167E+018,,0.5303499486,-0.154764897,-0.8299379009,-0.0794157597,,0.529365,-0.154933,-0.830412,-0.07892
1.40363686049667E+018,,0.529447304,-0.1550695311,-0.8304998467,-0.0789493484,,0.528458,-0.155236,-0.830978,-0.078457
1.40363686050167E+018,,0.5285701453,-0.1553643772,-0.8310477415,-0.0784512143,,0.527578,-0.155527,-0.83153,-0.077962
1.40363686050667E+018,,0.527721288,-0.1556436635,-0.8315804413,-0.0779259916,,0.526725,-0.155804,-0.832068,-0.077442
1.40363686051167E+018,,0.5269034538,-0.1559012762,-0.8320974911,-0.0773767066,,0.525903,-0.156059,-0.832592,-0.076895
1.40363686051667E+018,,0.5261139345,-0.1561339602,-0.8326009636,-0.0768119303,,0.525111,-0.156289,-0.833101,-0.076329
1.40363686052167E+018,,0.5253352205,-0.1563417693,-0.8331009209,-0.0762514462,,0.524331,-0.156494,-0.833606,-0.07577
1.40363686052667E+018,,0.5245533287,-0.1565252761,-0.8336059021,-0.0757071472,,0.523545,-0.156674,-0.834115,-0.075231
1.40363686053167E+018,,0.5237694203,-0.1566881892,-0.8341141312,-0.075187529,,0.522757,-0.156834,-0.834626,-0.074715
1.40363686053667E+018,,0.5229958636,-0.1568344652,-0.8346144014,-0.0747138928,,0.521979,-0.156975,-0.835129,-0.074243
1.40363686054167E+018,,0.5222387937,-0.1569717549,-0.8350986818,-0.0743083636,,0.521217,-0.157106,-0.835616,-0.07384
1.40363686054667E+018,,0.5214969418,-0.1571093174,-0.8355645621,-0.0739821819,,0.520471,-0.157237,-0.836086,-0.073517
1.40363686055167E+018,,0.520755099,-0.1572531918,-0.8360218864,-0.0737273957,,0.519724,-0.157376,-0.836547,-0.073265
1.40363686055667E+018,,0.5200009394,-0.1574017578,-0.83648124,-0.0735252342,,0.518965,-0.157517,-0.83701,-0.073065
1.40363686056167E+018,,0.5192346148,-0.1575551184,-0.8369448097,-0.0733487058,,0.518196,-0.157662,-0.837474,-0.072895
1.40363686056667E+018,,0.5184659845,-0.1577125648,-0.8374097366,-0.0731615669,,0.517427,-0.157812,-0.837937,-0.072714
1.40363686057167E+018,,0.517710911,-0.1578765519,-0.8378674887,-0.0729370066,,0.516673,-0.157967,-0.838392,-0.072495
1.40363686057667E+018,,0.5169840451,-0.1580517348,-0.8383081202,-0.0726652148,,0.515949,-0.158137,-0.83883,-0.072231
1.40363686058167E+018,,0.5162954943,-0.1582360063,-0.8387248673,-0.0723493208,,0.515264,-0.158316,-0.839244,-0.071923
