Time,,OriNet_Q0,OriNet_Q1,OriNet_Q2,OriNet_Q3,,GT_Q0,GT_Q1,GT_Q2,GT_Q3
1.4036381295251E+018,,0.2810904882,-0.763644408,-0.3200430254,-0.4852820598,,0.281325,-0.763513,-0.320612,-0.484916
1.4036381295301E+018,,0.2799983304,-0.7637806254,-0.3213943822,-0.4847923975,,0.280224,-0.763661,-0.321962,-0.484428
1.4036381295351E+018,,0.2789004093,-0.763892612,-0.3227732305,-0.4843203256,,0.279118,-0.763784,-0.32334,-0.483958
1.4036381295401E+018,,0.2777985532,-0.7639823106,-0.3241792342,-0.4838620056,,0.278004,-0.763868,-0.324741,-0.483492
1.4036381295451E+018,,0.2766898657,-0.7640524192,-0.3256058919,-0.4834189579,,0.276887,-0.763946,-0.326167,-0.483053
1.4036381295501E+018,,0.2755747087,-0.7641057922,-0.3270434001,-0.4829932251,,0.275765,-0.764006,-0.327601,-0.482633
1.4036381295551E+018,,0.2744519083,-0.764142011,-0.3284854174,-0.4825898912,,0.274635,-0.764047,-0.32904,-0.482236
1.4036381295601E+018,,0.2733192718,-0.7641601617,-0.3299258467,-0.482215187,,0.273495,-0.764069,-0.330479,-0.481869
1.4036381295651E+018,,0.2721775928,-0.7641590079,-0.3313545933,-0.481877354,,0.272344,-0.764072,-0.331904,-0.48154
1.4036381295701E+018,,0.2710286878,-0.7641348007,-0.3327677189,-0.4815832342,,0.271188,-0.764053,-0.333311,-0.481255
1.4036381295751E+018,,0.2698671801,-0.7640871997,-0.33416642,-0.4813346186,,0.270021,-0.764008,-0.334707,-0.481017
1.4036381295801E+018,,0.2686904301,-0.7640183199,-0.3355483596,-0.4811307171,,0.268836,-0.763942,-0.336088,-0.480827
1.4036381295851E+018,,0.2675097827,-0.7639350282,-0.3369079359,-0.4809599878,,0.267648,-0.763862,-0.337445,-0.48067
1.4036381295901E+018,,0.2663407711,-0.7638406856,-0.3382376998,-0.4808146821,,0.266474,-0.763771,-0.338771,-0.480537
1.4036381295951E+018,,0.2651953713,-0.7637379403,-0.3395296007,-0.4806901288,,0.26532,-0.763656,-0.340054,-0.480417
1.4036381296001E+018,,0.2640820464,-0.7636345777,-0.3407772528,-0.4805756131,,0.264202,-0.763552,-0.3413,-0.480316
1.4036381296051E+018,,0.2630119875,-0.7635337429,-0.3419735665,-0.4804667532,,0.263127,-0.763451,-0.342497,-0.480218
1.4036381296101E+018,,0.2619997754,-0.7634301783,-0.343110717,-0.4803707767,,0.262108,-0.763348,-0.343633,-0.48013
1.4036381296151E+018,,0.261056075,-0.7633114614,-0.3441838565,-0.4803049453,,0.261155,-0.763229,-0.344705,-0.480072
1.4036381296201E+018,,0.2601888189,-0.7631675458,-0.3451938988,-0.4802800122,,0.260279,-0.763083,-0.345713,-0.480057
1.4036381296251E+018,,0.2593908945,-0.7630035249,-0.3461492811,-0.4802870538,,0.259473,-0.762915,-0.34667,-0.480072
1.4036381296301E+018,,0.2586516867,-0.7628246401,-0.3470509103,-0.480323813,,0.258724,-0.76273,-0.347575,-0.480117
1.4036381296351E+018,,0.2579666685,-0.7626381692,-0.3478872417,-0.4803915675,,0.25803,-0.762536,-0.348411,-0.480195
1.4036381296401E+018,,0.2573274736,-0.762446816,-0.3486515623,-0.4804958911,,0.25738,-0.762335,-0.349173,-0.48031
1.4036381296451E+018,,0.2567323393,-0.7622475148,-0.3493403053,-0.4806445227,,0.256769,-0.762116,-0.349858,-0.480466
1.4036381296501E+018,,0.2561843282,-0.7620387363,-0.3499516531,-0.4808388729,,0.25621,-0.761893,-0.35047,-0.480674
1.4036381296551E+018,,0.2556807411,-0.7618286896,-0.350488243,-0.4810660276,,0.255696,-0.761668,-0.351009,-0.480912
1.4036381296601E+018,,0.2552204052,-0.761623847,-0.3509526011,-0.4813148691,,0.255226,-0.761448,-0.351476,-0.48117
1.4036381296651E+018,,0.2548066572,-0.7614250414,-0.3513418024,-0.4815843313,,0.254803,-0.761234,-0.351865,-0.481448
1.4036381296701E+018,,0.2544476743,-0.7612266532,-0.3516568106,-0.4818768849,,0.254435,-0.761022,-0.352178,-0.481749
1.4036381296751E+018,,0.2541507147,-0.7610257829,-0.3519048241,-0.4821870297,,0.254132,-0.760807,-0.352426,-0.482068
1.4036381296801E+018,,0.2539241576,-0.7608225591,-0.3520886216,-0.4825079756,,0.2539,-0.760591,-0.352611,-0.482396
1.4036381296851E+018,,0.2537767755,-0.7606182907,-0.3522057433,-0.4828351977,,0.25375,-0.760376,-0.352726,-0.482729
1.4036381296901E+018,,0.2537028608,-0.760414988,-0.3522608094,-0.4831651125,,0.253674,-0.760164,-0.352778,-0.483066
1.4036381296951E+018,,0.2536968618,-0.7602118909,-0.3522622838,-0.4834953395,,0.253664,-0.759952,-0.352776,-0.4834
1.4036381297001E+018,,0.2537540324,-0.7600048843,-0.3522173819,-0.4838288614,,0.253722,-0.759739,-0.352729,-0.48374
1.4036381297051E+018,,0.253862973,-0.7597949112,-0.3521324151,-0.4841656786,,0.253831,-0.759525,-0.352643,-0.484082
1.4036381297101E+018,,0.2540194059,-0.7595822766,-0.3520118689,-0.4845043653,,0.253989,-0.75931,-0.352522,-0.484424
1.4036381297151E+018,,0.2542226287,-0.7593684661,-0.3518544025,-0.4848445563,,0.254195,-0.759095,-0.352365,-0.484767
1.4036381297201E+018,,0.2544653393,-0.7591608525,-0.3516601748,-0.4851790483,,0.25444,-0.758889,-0.35217,-0.485104
1.4036381297251E+018,,0.2547379542,-0.7589678041,-0.3514349855,-0.4854961132,,0.254715,-0.758697,-0.351944,-0.485423
1.4036381297301E+018,,0.2550306989,-0.7587956442,-0.3511922426,-0.4857814012,,0.25501,-0.758528,-0.351701,-0.485709
1.4036381297351E+018,,0.2553357616,-0.7586476544,-0.3509440162,-0.486025359,,0.25532,-0.758382,-0.351453,-0.485954
1.4036381297401E+018,,0.2556406283,-0.7585259192,-0.3506998627,-0.4862247392,,0.255629,-0.758262,-0.35121,-0.486154
1.4036381297451E+018,,0.2559374599,-0.7584309415,-0.3504660431,-0.4863788212,,0.255928,-0.758171,-0.350976,-0.486306
1.4036381297501E+018,,0.2562216525,-0.7583585141,-0.3502522316,-0.4864894761,,0.256216,-0.758104,-0.350762,-0.486414
1.4036381297551E+018,,0.2564841732,-0.7583052259,-0.350069707,-0.48655847,,0.256483,-0.758054,-0.350581,-0.486481
1.4036381297601E+018,,0.2567154014,-0.7582753481,-0.3499250889,-0.4865799443,,0.256717,-0.758029,-0.35044,-0.486499
1.4036381297651E+018,,0.2569186847,-0.7582694012,-0.3498183218,-0.4865518436,,0.256922,-0.758028,-0.350337,-0.486466
1.4036381297701E+018,,0.2570963073,-0.7582867754,-0.3497451889,-0.48647731,,0.257104,-0.758051,-0.350266,-0.486386
1.4036381297751E+018,,0.2572386197,-0.7583262291,-0.3497045145,-0.4863640814,,0.257248,-0.758094,-0.350229,-0.486268
1.4036381297801E+018,,0.2573403288,-0.7583871175,-0.3496987059,-0.4862140425,,0.257351,-0.758158,-0.350229,-0.486115
1.4036381297851E+018,,0.2573981001,-0.7584704542,-0.349730694,-0.4860256161,,0.25741,-0.758243,-0.350267,-0.485922
1.4036381297901E+018,,0.2574112425,-0.758572597,-0.3498041418,-0.4858024006,,0.257422,-0.758347,-0.35035,-0.485694
1.4036381297951E+018,,0.2573879282,-0.7586863713,-0.3499192815,-0.4855509562,,0.257397,-0.758464,-0.350473,-0.485438
1.4036381298001E+018,,0.2573318643,-0.7588085806,-0.3500808083,-0.4852707439,,0.257339,-0.75859,-0.350639,-0.485151
1.4036381298051E+018,,0.2572361579,-0.7589379515,-0.3503008204,-0.4849580805,,0.25724,-0.758723,-0.350866,-0.484831
1.4036381298101E+018,,0.2570952445,-0.7590789704,-0.3505840828,-0.4846055048,,0.257095,-0.758867,-0.35116,-0.484469
1.4036381298151E+018,,0.2569125989,-0.7592356573,-0.3509192887,-0.4842130544,,0.256907,-0.759027,-0.351505,-0.484068
1.4036381298201E+018,,0.2566982349,-0.7594096513,-0.3512929654,-0.4837823858,,0.256686,-0.759204,-0.351889,-0.48363
1.4036381298251E+018,,0.2564604622,-0.7596036009,-0.3516942045,-0.4833125467,,0.256443,-0.759399,-0.3523,-0.483154
1.4036381298301E+018,,0.2561972244,-0.7598172908,-0.352117097,-0.4828088441,,0.256173,-0.759613,-0.352732,-0.482646
1.4036381298351E+018,,0.2559115179,-0.7600394872,-0.3525631515,-0.4822848704,,0.25588,-0.759835,-0.353189,-0.482118
1.4036381298401E+018,,0.2556093636,-0.7602584301,-0.3530290377,-0.4817576641,,0.255573,-0.760053,-0.353666,-0.481588
1.4036381298451E+018,,0.2552962035,-0.7604654781,-0.3535079261,-0.4812423823,,0.255254,-0.760259,-0.354154,-0.48107
1.4036381298501E+018,,0.2549838566,-0.7606581214,-0.3539957039,-0.4807402639,,0.254937,-0.760452,-0.354649,-0.480567
1.4036381298551E+018,,0.2546748213,-0.7608384472,-0.3544907071,-0.480248445,,0.254624,-0.760634,-0.355153,-0.480074
1.4036381298601E+018,,0.2543709083,-0.7610095045,-0.3549878341,-0.479765458,,0.254316,-0.760804,-0.355659,-0.479593
1.4036381298651E+018,,0.254072137,-0.7611779995,-0.3554839502,-0.4792840157,,0.254013,-0.760972,-0.356162,-0.479115
1.4036381298701E+018,,0.2537757461,-0.7613455387,-0.3559783222,-0.4788039897,,0.253709,-0.761139,-0.356662,-0.47864
1.4036381298751E+018,,0.2534856442,-0.7615055837,-0.3564725917,-0.4783319083,,0.253414,-0.761295,-0.357162,-0.478174
1.4036381298801E+018,,0.2531967564,-0.76165498,-0.3569651559,-0.4778765166,,0.253121,-0.76144,-0.357663,-0.477725
1.4036381298851E+018,,0.252903698,-0.7617921477,-0.3574513458,-0.4774467122,,0.25282,-0.761573,-0.358155,-0.477303
1.4036381298901E+018,,0.25261365,-0.7619110331,-0.3579301708,-0.4770489697,,0.252525,-0.761689,-0.358637,-0.476913
1.4036381298951E+018,,0.2523237568,-0.7620068308,-0.3584050671,-0.4766895479,,0.252231,-0.761781,-0.359118,-0.476559
1.4036381299001E+018,,0.2520324004,-0.762078147,-0.3588736461,-0.4763734332,,0.251934,-0.761849,-0.359594,-0.476251
1.4036381299051E+018,,0.2517460566,-0.7621285322,-0.3593318966,-0.4760958136,,0.251644,-0.761896,-0.360057,-0.475979
1.4036381299101E+018,,0.251466167,-0.7621594731,-0.3597798442,-0.4758542653,,0.251359,-0.761924,-0.360509,-0.475743
1.4036381299151E+018,,0.2511989221,-0.7621683326,-0.3602168441,-0.4756501502,,0.251087,-0.761929,-0.360951,-0.475544
1.4036381299201E+018,,0.2509496455,-0.7621565955,-0.3606375014,-0.4754827764,,0.250834,-0.761913,-0.361374,-0.475382
1.4036381299251E+018,,0.2507217703,-0.7621250793,-0.3610383164,-0.4753517929,,0.250602,-0.761875,-0.36178,-0.475256
1.4036381299301E+018,,0.2505263314,-0.7620744192,-0.3614100613,-0.475257544,,0.250402,-0.761816,-0.362159,-0.475168
1.4036381299351E+018,,0.2503763557,-0.7620122727,-0.3617382055,-0.4751931072,,0.250247,-0.761746,-0.362491,-0.475109
1.4036381299401E+018,,0.2502779243,-0.7619367374,-0.3620173048,-0.4751618409,,0.250145,-0.76166,-0.362769,-0.475078
1.4036381299451E+018,,0.2502261692,-0.7618404626,-0.3622476693,-0.4751761791,,0.25009,-0.761553,-0.363005,-0.475099
1.4036381299501E+018,,0.2502257415,-0.7617222537,-0.3624244053,-0.4752388512,,0.250085,-0.761425,-0.363188,-0.475167
1.4036381299551E+018,,0.2502895054,-0.7615808035,-0.3625406809,-0.4753500955,,0.250146,-0.761275,-0.363309,-0.475282
1.4036381299601E+018,,0.250425789,-0.7614153257,-0.3625886147,-0.475512172,,0.250281,-0.761102,-0.363362,-0.475448
1.4036381299651E+018,,0.2506379174,-0.7612316642,-0.3625625855,-0.4757183137,,0.250491,-0.760913,-0.363339,-0.475659
1.4036381299701E+018,,0.2509237948,-0.7610369995,-0.3624666951,-0.4759549605,,0.250777,-0.760713,-0.363243,-0.475901
1.4036381299751E+018,,0.2512759013,-0.7608365147,-0.3623087955,-0.4762118764,,0.25113,-0.760509,-0.363085,-0.476162
1.4036381299801E+018,,0.2516862927,-0.7606316912,-0.3620909521,-0.4764887178,,0.251544,-0.7603,-0.362867,-0.476444
1.4036381299851E+018,,0.2521482233,-0.760429322,-0.3618128991,-0.476778898,,0.252009,-0.760095,-0.362587,-0.476738
