Time,,Orinet_Q0,Orinet_Q1,Orinet_Q2,Orinet_Q3,,GT_Q0,GT_Q1,GT_Q2,GT_Q3
1.41339388732076E+018,,0.5920758565,0.0222624435,-0.8052166621,0.0240191253,,0.592014,0.022252,-0.805263,0.024008
1.41339388732576E+018,,0.5920760842,0.0222532224,-0.8052156099,0.0240341246,,0.592013,0.022236,-0.805264,0.024018
1.41339388733076E+018,,0.5920728333,0.0222813228,-0.8052157191,0.0240765133,,0.592001,0.022261,-0.80527,0.024056
1.41339388733576E+018,,0.5920791978,0.0223308031,-0.8052086913,0.0241300234,,0.592002,0.022313,-0.805267,0.024106
1.41339388734076E+018,,0.5920904812,0.0223647262,-0.8051987415,0.0241771411,,0.592006,0.022348,-0.805262,0.024156
1.41339388734576E+018,,0.5921051855,0.0223609864,-0.8051881115,0.024185845,,0.592013,0.022339,-0.805256,0.024169
1.41339388735076E+018,,0.5921252712,0.0223320905,-0.8051750386,0.0241408828,,0.592029,0.022311,-0.805247,0.024121
1.41339388735576E+018,,0.5921395267,0.0222941303,-0.8051667325,0.0240817381,,0.592038,0.022273,-0.805243,0.024065
1.41339388736076E+018,,0.5921484264,0.022263444,-0.8051614158,0.0240424203,,0.592039,0.022242,-0.805244,0.02403
1.41339388736576E+018,,0.5921641896,0.0222557041,-0.8051499777,0.024034518,,0.592049,0.022233,-0.805237,0.024024
1.41339388737076E+018,,0.5921771279,0.0222724229,-0.805138892,0.0240576597,,0.592057,0.022244,-0.805231,0.024043
1.41339388737576E+018,,0.5921777094,0.0223144941,-0.8051361581,0.0241028341,,0.592056,0.022279,-0.805229,0.024083
1.41339388738076E+018,,0.5921692953,0.0223569239,-0.8051401498,0.0241497648,,0.59204,0.022326,-0.805238,0.024128
1.41339388738576E+018,,0.5921658932,0.0223668862,-0.8051421687,0.0241729162,,0.592029,0.022333,-0.805245,0.024154
1.41339388739076E+018,,0.5921678092,0.022336912,-0.8051419747,0.0241503208,,0.592027,0.0223,-0.805248,0.024133
1.41339388739576E+018,,0.5921597504,0.0222898205,-0.8051502157,0.0240930551,,0.592013,0.022253,-0.805261,0.024075
1.41339388740076E+018,,0.5921420152,0.0222467568,-0.805165196,0.0240371927,,0.591989,0.022212,-0.805281,0.024023
1.41339388740576E+018,,0.5921261495,0.0222236844,-0.8051778572,0.0240089186,,0.591966,0.022188,-0.8053,0.023998
1.41339388741076E+018,,0.5921199553,0.0222261457,-0.8051818526,0.0240154423,,0.591955,0.022185,-0.805308,0.024005
1.41339388741576E+018,,0.5921095501,0.022261474,-0.8051875701,0.024050107,,0.591936,0.022216,-0.80532,0.024034
1.41339388742076E+018,,0.5920996396,0.0223162231,-0.8051924888,0.0241023607,,0.591921,0.022275,-0.805328,0.024083
1.41339388742576E+018,,0.592085011,0.0223511748,-0.8052012851,0.0241551716,,0.591903,0.022304,-0.805339,0.024134
1.41339388743076E+018,,0.592083495,0.0223469421,-0.8052025468,0.0241773164,,0.591895,0.022296,-0.805344,0.024162
1.41339388743576E+018,,0.5920918011,0.0223098885,-0.8051982359,0.0241494617,,0.591899,0.022259,-0.805343,0.024134
1.41339388744076E+018,,0.5920929263,0.0222609989,-0.8051996778,0.0240987483,,0.591894,0.022211,-0.80535,0.024084
1.41339388744576E+018,,0.5920907783,0.0222193232,-0.8052024085,0.0240683894,,0.591885,0.022169,-0.805358,0.024058
1.41339388745076E+018,,0.5920952953,0.0222020103,-0.805198856,0.0240756706,,0.591884,0.022148,-0.80536,0.024067
1.41339388745576E+018,,0.5921000915,0.0222166625,-0.8051932558,0.0241170467,,0.591883,0.02216,-0.805358,0.024105
1.41339388746076E+018,,0.5920949791,0.0222597622,-0.8051941451,0.0241796234,,0.59187,0.022203,-0.805365,0.024165
1.41339388746576E+018,,0.5920910172,0.0223028154,-0.8051945843,0.0242376702,,0.59186,0.022248,-0.805369,0.024222
1.41339388747076E+018,,0.5920883546,0.0223156884,-0.8051957663,0.0242618672,,0.59185,0.022259,-0.805375,0.024248
1.41339388747576E+018,,0.5920915286,0.0222933514,-0.8051947411,0.0242356566,,0.591853,0.022233,-0.805375,0.024226
1.41339388748076E+018,,0.5920941102,0.022254045,-0.8051953187,0.0241673983,,0.591851,0.022194,-0.805379,0.024159
1.41339388748576E+018,,0.5920900934,0.0222171045,-0.8052003268,0.0241006062,,0.59184,0.022158,-0.80539,0.024094
1.41339388749076E+018,,0.592090656,0.0221986412,-0.8052006978,0.0240702164,,0.591834,0.022137,-0.805396,0.024068
1.41339388749576E+018,,0.5920992704,0.0222106917,-0.805193421,0.0240816826,,0.591837,0.022145,-0.805394,0.024078
1.41339388750076E+018,,0.5921049662,0.0222544809,-0.8051869648,0.0241270439,,0.591835,0.022187,-0.805393,0.02412
1.41339388750576E+018,,0.5921060764,0.022310693,-0.8051835326,0.024184577,,0.59183,0.022244,-0.805393,0.024175
1.41339388751076E+018,,0.5921007006,0.022346998,-0.8051856687,0.0242277964,,0.591817,0.022283,-0.8054,0.024217
1.41339388751576E+018,,0.5921042353,0.0223404815,-0.8051832702,0.0242358782,,0.591814,0.022273,-0.805402,0.024229
1.41339388752076E+018,,0.5921162552,0.0222990224,-0.8051762385,0.0241966404,,0.591822,0.022231,-0.805399,0.024191
1.41339388752576E+018,,0.592127265,0.0222487476,-0.8051705476,0.0241389869,,0.591832,0.022176,-0.805394,0.024135
1.41339388753076E+018,,0.5921357157,0.0222117888,-0.80516576,0.0240978672,,0.591833,0.022138,-0.805396,0.024098
1.41339388753576E+018,,0.5921517735,0.0222055752,-0.8051539591,0.0240915807,,0.591843,0.022129,-0.805389,0.024091
1.41339388754076E+018,,0.5921654127,0.0222286617,-0.8051420869,0.0241303981,,0.591851,0.022147,-0.805382,0.024128
1.41339388754576E+018,,0.5921690393,0.0222732372,-0.8051369199,0.024195232,,0.591848,0.022192,-0.805381,0.024191
1.41339388755076E+018,,0.5921656157,0.0223068782,-0.8051374151,0.0242541262,,0.591838,0.022231,-0.805385,0.02425
1.41339388755576E+018,,0.5921691075,0.0222979234,-0.8051347108,0.0242754581,,0.591835,0.022221,-0.805387,0.024274
1.41339388756076E+018,,0.59218541,0.0222466136,-0.8051242327,0.024241792,,0.591847,0.022166,-0.805381,0.02424
1.41339388756576E+018,,0.5922028681,0.0221877805,-0.8051137014,0.0241777778,,0.591859,0.022102,-0.805376,0.024177
1.41339388757076E+018,,0.5922152906,0.0221557557,-0.8051060088,0.0241226583,,0.591865,0.022071,-0.805373,0.024124
1.41339388757576E+018,,0.5922215478,0.0221623311,-0.8051011383,0.0241038311,,0.591874,0.022072,-0.805368,0.0241
1.41339388758076E+018,,0.5922216972,0.0221984936,-0.8050989041,0.0241273026,,0.591871,0.022109,-0.805368,0.024122
1.41339388758576E+018,,0.5922071368,0.0222470745,-0.8051069763,0.0241707599,,0.591847,0.02216,-0.805383,0.024164
1.41339388759076E+018,,0.5922086007,0.0222830348,-0.8051050098,0.0241912075,,0.591841,0.022197,-0.805386,0.024188
1.41339388759576E+018,,0.5922307283,0.0222922895,-0.8050900987,0.024152831,,0.591857,0.0222,-0.805375,0.024151
1.41339388760076E+018,,0.5922571238,0.0222885524,-0.8050736437,0.0240700375,,0.591878,0.022186,-0.805363,0.024068
1.41339388760576E+018,,0.5922765897,0.0222919144,-0.8050619729,0.0240029006,,0.59189,0.022185,-0.805356,0.024005
1.41339388761076E+018,,0.5923049031,0.0222998634,-0.8050425635,0.0240023516,,0.591909,0.022198,-0.805341,0.02401
1.41339388761576E+018,,0.59236142,0.0222799822,-0.8050002747,0.0240888585,,0.591963,0.022183,-0.805299,0.0241
1.41339388762076E+018,,0.5924069191,0.0222081159,-0.8049636087,0.0242403728,,0.591999,0.022105,-0.80527,0.024248
1.41339388762576E+018,,0.5924484213,0.0221111604,-0.8049294555,0.0244012434,,0.592044,0.022003,-0.805236,0.024387
1.41339388763076E+018,,0.5924825443,0.0220269458,-0.8049015168,0.0245266707,,0.592079,0.021928,-0.805209,0.024507
1.41339388763576E+018,,0.5924929288,0.0219600874,-0.8048924963,0.0245920718,,0.592081,0.021872,-0.805206,0.024578
1.41339388764076E+018,,0.592520097,0.0219018146,-0.8048730882,0.0245700522,,0.592105,0.021812,-0.805191,0.024567
1.41339388764576E+018,,0.5925578705,0.0218710582,-0.8048467301,0.0244640574,,0.592141,0.021768,-0.805169,0.024461
1.41339388765076E+018,,0.5925799098,0.0219067371,-0.8048314632,0.0243362102,,0.592159,0.021798,-0.805159,0.024332
1.41339388765576E+018,,0.5925846223,0.0220050507,-0.8048271976,0.0242559107,,0.592153,0.021899,-0.805163,0.024254
1.41339388766076E+018,,0.5926042494,0.0221204317,-0.804811191,0.0242413032,,0.592162,0.022011,-0.805153,0.024248
1.41339388766576E+018,,0.5926398084,0.0222126458,-0.8047834813,0.0242502802,,0.592196,0.022096,-0.805126,0.024255
1.41339388767076E+018,,0.5926349693,0.0222711701,-0.8047856493,0.0242599632,,0.592179,0.02215,-0.805136,0.024256
1.41339388767576E+018,,0.592621348,0.0222907146,-0.8047955294,0.0242664135,,0.592172,0.022166,-0.805141,0.02426
1.41339388768076E+018,,0.5926124964,0.0222375678,-0.8048027487,0.0242886428,,0.592157,0.022115,-0.805153,0.024287
1.41339388768576E+018,,0.5926010397,0.0221279408,-0.8048127393,0.0243016351,,0.592141,0.021996,-0.805167,0.024304
1.41339388769076E+018,,0.5925698751,0.0220274325,-0.8048369452,0.0242947766,,0.592107,0.021894,-0.805195,0.024292
1.41339388769576E+018,,0.5925122242,0.0219799939,-0.8048798928,0.0242929923,,0.592044,0.02186,-0.805243,0.024291
1.41339388770076E+018,,0.5924652865,0.0219648922,-0.8049139472,0.0243136616,,0.591987,0.021847,-0.805284,0.024319
1.41339388770576E+018,,0.5924526825,0.02196529,-0.8049224887,0.0243287792,,0.59197,0.021833,-0.805297,0.024337
1.41339388771076E+018,,0.5924541641,0.0219996255,-0.8049201362,0.0243288335,,0.591969,0.021859,-0.805297,0.024329
1.41339388771576E+018,,0.5924287013,0.0220665062,-0.8049368579,0.024341588,,0.591931,0.021926,-0.805322,0.024342
1.41339388772076E+018,,0.5924253328,0.0221342917,-0.8049377989,0.0243620148,,0.591922,0.022001,-0.805326,0.024364
1.41339388772576E+018,,0.5924505116,0.0221534396,-0.8049187827,0.0243859959,,0.591943,0.022005,-0.80531,0.024389
1.41339388773076E+018,,0.5925081722,0.0221296058,-0.8048778264,0.0243826782,,0.592,0.021974,-0.805269,0.024385
1.41339388773576E+018,,0.5925387915,0.0220885813,-0.8048566962,0.0243670871,,0.592025,0.021936,-0.805252,0.024368
1.41339388774076E+018,,0.5925403636,0.0220497989,-0.8048568405,0.0243527849,,0.592018,0.021906,-0.805259,0.024356
1.41339388774576E+018,,0.5925642842,0.0220039745,-0.804840138,0.02435047,,0.592036,0.021863,-0.805246,0.024357
1.41339388775076E+018,,0.5926025044,0.0219594001,-0.8048126321,0.0243541037,,0.59207,0.02181,-0.805223,0.024363
1.41339388775576E+018,,0.592626155,0.0219479925,-0.804794429,0.0243541289,,0.592092,0.021794,-0.805207,0.024358
1.41339388776076E+018,,0.592593139,0.0219863606,-0.8048161022,0.02436336,,0.59205,0.021835,-0.805237,0.024364
1.41339388776576E+018,,0.5925577248,0.0220521603,-0.8048392722,0.0243780343,,0.592008,0.021906,-0.805265,0.024377
1.41339388777076E+018,,0.5925498625,0.0221008326,-0.8048433407,0.0243873285,,0.591991,0.021945,-0.805276,0.024392
1.41339388777576E+018,,0.5925680248,0.0221358921,-0.8048303558,0.0243533833,,0.592018,0.021967,-0.805257,0.024355
1.41339388778076E+018,,0.5925512187,0.0221581882,-0.8048434045,0.0243002624,,0.591993,0.021988,-0.805276,0.024301
1.41339388778576E+018,,0.592499629,0.0221704769,-0.8048821194,0.0242478583,,0.591932,0.022003,-0.805322,0.02425
1.41339388779076E+018,,0.5924711023,0.022163702,-0.8049044108,0.024219967,,0.591897,0.022,-0.805349,0.024224
1.41339388779576E+018,,0.5924753511,0.0221299642,-0.8049034189,0.0242187038,,0.591895,0.021958,-0.805352,0.024234
1.41339388780076E+018,,0.5924878491,0.0220965725,-0.8048956812,0.0242128768,,0.591905,0.021924,-0.805345,0.024221
1.41339388780576E+018,,0.5924657658,0.0220804604,-0.8049115324,0.0242330625,,0.591873,0.021909,-0.805369,0.024235
1.41339388781076E+018,,0.5924557252,0.0220730296,-0.8049174337,0.0242939839,,0.591856,0.021905,-0.80538,0.024297
1.41339388781576E+018,,0.592476602,0.0220552757,-0.804900749,0.0243741979,,0.59187,0.021884,-0.805367,0.024383
1.41339388782076E+018,,0.5925148521,0.0220303516,-0.8048721487,0.0244229609,,0.591905,0.021855,-0.805341,0.024433
1.41339388782576E+018,,0.5925337537,0.0220111676,-0.804857634,0.0244304352,,0.591928,0.021826,-0.805325,0.024427
1.41339388783076E+018,,0.5925319365,0.0220061116,-0.8048584397,0.0244270198,,0.591917,0.021821,-0.805333,0.024424
1.41339388783576E+018,,0.5925497802,0.0220051304,-0.804845403,0.0244247992,,0.591932,0.021824,-0.805322,0.024427
1.41339388784076E+018,,0.5925738076,0.0219906521,-0.8048284604,0.0244216248,,0.591947,0.021807,-0.805311,0.024432
1.41339388784576E+018,,0.5925895721,0.0219742108,-0.8048177597,0.0243945602,,0.591959,0.021787,-0.805303,0.024405
1.41339388785076E+018,,0.5925695918,0.0219716086,-0.804832192,0.0243582346,,0.591933,0.021786,-0.805325,0.024361
1.41339388785576E+018,,0.592529968,0.0219850027,-0.8048603128,0.0243470248,,0.591885,0.021797,-0.805359,0.024349
1.41339388786076E+018,,0.5924988609,0.0220079884,-0.8048820041,0.0243587311,,0.591849,0.021818,-0.805385,0.024364
1.41339388786576E+018,,0.5924700445,0.0220360785,-0.804902673,0.0243689538,,0.591813,0.021844,-0.80541,0.024377
1.41339388787076E+018,,0.5924392397,0.0220627037,-0.8049252024,0.0243584816,,0.591779,0.021874,-0.805435,0.024365
1.41339388787576E+018,,0.5923909246,0.022072995,-0.8049603194,0.024339047,,0.591735,0.021872,-0.805468,0.024336
1.41339388788076E+018,,0.5923630653,0.0220614264,-0.8049810571,0.0243284602,,0.5917,0.021853,-0.805494,0.024326
1.41339388788576E+018,,0.5923540425,0.0220412302,-0.8049884539,0.0243244641,,0.591688,0.021831,-0.805504,0.024325
1.41339388789076E+018,,0.5923362779,0.0220298226,-0.8050026254,0.0243170895,,0.59166,0.021823,-0.805525,0.024319
1.41339388789576E+018,,0.5923239095,0.0220271413,-0.8050128065,0.0243050709,,0.591642,0.021823,-0.805538,0.024311
1.41339388790076E+018,,0.5923139725,0.022025941,-0.8050205804,0.02428845,,0.591625,0.021822,-0.805551,0.024293
1.41339388790576E+018,,0.5923155081,0.0220223021,-0.8050193343,0.0242814245,,0.59162,0.021812,-0.805556,0.024281
1.41339388791076E+018,,0.592323985,0.0220209796,-0.8050125585,0.0243032438,,0.591622,0.021802,-0.805554,0.024305
1.41339388791576E+018,,0.5923255569,0.0220340605,-0.8050111132,0.0243328606,,0.591616,0.021818,-0.805557,0.024339
1.41339388792076E+018,,0.5923255931,0.0220492974,-0.8050112434,0.0243481125,,0.591612,0.021839,-0.805559,0.024356
1.41339388792576E+018,,0.5923192233,0.0220425667,-0.8050158299,0.0243510579,,0.591609,0.021825,-0.805561,0.024349
1.41339388793076E+018,,0.5923358106,0.0220117603,-0.8050039637,0.024352912,,0.59162,0.021789,-0.805555,0.02435
1.41339388793576E+018,,0.5923753601,0.0219677191,-0.8049752349,0.024368329,,0.591657,0.02174,-0.805528,0.024368
1.41339388794076E+018,,0.592395945,0.0219355692,-0.8049598861,0.0243915826,,0.591666,0.021708,-0.805521,0.024391
1.41339388794576E+018,,0.5924196645,0.0219276414,-0.8049423479,0.0244147639,,0.591687,0.021705,-0.805506,0.024415
1.41339388795076E+018,,0.5924275618,0.0219282923,-0.804935603,0.0244377137,,0.59169,0.021707,-0.805502,0.024442
1.41339388795576E+018,,0.5924182987,0.0219313403,-0.8049411897,0.0244415239,,0.59167,0.021708,-0.805517,0.024444
1.41339388796076E+018,,0.5924340403,0.0219333299,-0.804928699,0.0244319441,,0.591686,0.021705,-0.805506,0.024429
1.41339388796576E+018,,0.592431839,0.021938228,-0.8049291447,0.0244303696,,0.591676,0.021703,-0.805513,0.02443
1.41339388797076E+018,,0.5924126552,0.0219626083,-0.8049427215,0.0244182644,,0.591649,0.021731,-0.805533,0.024419
1.41339388797576E+018,,0.592395478,0.0219928702,-0.8049554919,0.0243938274,,0.591647,0.021755,-0.805534,0.024395
1.41339388798076E+018,,0.5923688675,0.0220112257,-0.8049755314,0.0243583211,,0.59161,0.021771,-0.805562,0.024363
1.41339388798576E+018,,0.592374145,0.0220183421,-0.8049731097,0.0243088313,,0.591612,0.021777,-0.805562,0.024311
1.41339388799076E+018,,0.592382924,0.0220121129,-0.8049674415,0.0242762975,,0.591615,0.021766,-0.805561,0.024278
1.41339388799576E+018,,0.5923796018,0.0220084792,-0.8049701158,0.0242717584,,0.591598,0.021756,-0.805574,0.024274
1.41339388800076E+018,,0.5923970573,0.0220192852,-0.8049574294,0.0242861088,,0.591614,0.02177,-0.805562,0.024287
1.41339388800576E+018,,0.592393913,0.0220331845,-0.8049591528,0.0243197414,,0.591604,0.021788,-0.805567,0.024322
1.41339388801076E+018,,0.5923721398,0.0220335479,-0.8049743861,0.0243578816,,0.591571,0.021787,-0.80559,0.024364
1.41339388801576E+018,,0.5923687547,0.0220137464,-0.8049765568,0.0243742635,,0.591567,0.021767,-0.805594,0.024377
1.41339388802076E+018,,0.5923591487,0.0219762068,-0.8049830698,0.024382456,,0.59155,0.021723,-0.805607,0.024381
1.41339388802576E+018,,0.5923428062,0.0219452885,-0.8049947353,0.0243964555,,0.591547,0.021684,-0.80561,0.024392
1.41339388803076E+018,,0.5923290558,0.021941342,-0.8050045792,0.0244039506,,0.59153,0.021686,-0.805622,0.024399
1.41339388803576E+018,,0.5922996373,0.0219522419,-0.8050257437,0.0244147551,,0.591493,0.021701,-0.805648,0.024412
1.41339388804076E+018,,0.5922738904,0.0219569054,-0.8050444864,0.024424505,,0.591461,0.021703,-0.805671,0.024429
1.41339388804576E+018,,0.5922583728,0.0219526612,-0.8050560116,0.0244107178,,0.591441,0.021697,-0.805687,0.024413
1.41339388805076E+018,,0.592253705,0.0219442493,-0.8050598032,0.0243855839,,0.591427,0.021684,-0.805698,0.024384
1.41339388805576E+018,,0.5922686836,0.0219417275,-0.8050491465,0.0243718705,,0.591436,0.021675,-0.805692,0.024371
1.41339388806076E+018,,0.5922745461,0.0219577978,-0.8050445452,0.0243748316,,0.591435,0.021694,-0.805692,0.024375
1.41339388806576E+018,,0.5922643848,0.0219821418,-0.8050512514,0.0243924589,,0.591418,0.021722,-0.805704,0.024392
1.41339388807076E+018,,0.592247466,0.0219940874,-0.8050629195,0.0244164324,,0.591396,0.021732,-0.805718,0.02442
1.41339388807576E+018,,0.5922281836,0.0219899814,-0.8050770679,0.024419912,,0.591396,0.021721,-0.805718,0.024422
1.41339388808076E+018,,0.5922329408,0.0219704136,-0.8050745131,0.0243933085,,0.591396,0.0217,-0.80572,0.024392
1.41339388808576E+018,,0.5922513569,0.0219462854,-0.8050618663,0.0243633866,,0.591409,0.02167,-0.805713,0.024361
1.41339388809076E+018,,0.592259853,0.0219401974,-0.805055686,0.0243529848,,0.591409,0.021663,-0.805713,0.024352
1.41339388809576E+018,,0.5922591987,0.0219552075,-0.8050552985,0.0243670749,,0.591403,0.021681,-0.805716,0.024367
1.41339388810076E+018,,0.5922492335,0.0219766432,-0.80506132,0.0243970407,,0.591388,0.021702,-0.805726,0.024399
1.41339388810576E+018,,0.5922408385,0.0219926637,-0.805066841,0.0244179559,,0.591372,0.021715,-0.805736,0.024424
1.41339388811076E+018,,0.5922596807,0.0219982599,-0.8050537182,0.0244039549,,0.591384,0.021721,-0.805728,0.024409
1.41339388811576E+018,,0.592305784,0.0219871855,-0.8050211526,0.0243719611,,0.591426,0.021707,-0.805699,0.024374
1.41339388812076E+018,,0.592336131,0.0219645043,-0.8049990911,0.0243612735,,0.591448,0.021679,-0.805684,0.024364
1.41339388812576E+018,,0.5923449647,0.0219485266,-0.804991828,0.0243805267,,0.591478,0.021659,-0.805662,0.024381
1.41339388813076E+018,,0.5923434519,0.021941448,-0.8049916315,0.0244194608,,0.591473,0.021655,-0.805664,0.024421
1.41339388813576E+018,,0.5923376706,0.0219395276,-0.804995208,0.0244556259,,0.591462,0.021654,-0.805671,0.024462
1.41339388814076E+018,,0.5923456902,0.0219352532,-0.8049896872,0.0244542141,,0.591462,0.021651,-0.805671,0.024463
1.41339388814576E+018,,0.5923817701,0.0219246919,-0.8049643189,0.0244144012,,0.591493,0.021637,-0.80565,0.024418
1.41339388815076E+018,,0.5924241191,0.0219135955,-0.804933623,0.0243819389,,0.59153,0.02162,-0.805624,0.024385
1.41339388815576E+018,,0.5924349852,0.021915379,-0.8049244538,0.0243865388,,0.591531,0.021619,-0.805623,0.024391
1.41339388816076E+018,,0.592428357,0.0219346651,-0.8049274056,0.0244193495,,0.591518,0.021639,-0.805631,0.024424
1.41339388816576E+018,,0.5924177658,0.0219590152,-0.8049337272,0.0244553044,,0.591505,0.021664,-0.805639,0.024461
1.41339388817076E+018,,0.5924004316,0.021976946,-0.8049462618,0.0244655275,,0.591481,0.021683,-0.805656,0.024474
1.41339388817576E+018,,0.5923955109,0.021976986,-0.8049512074,0.0244349104,,0.591499,0.021679,-0.805643,0.024447
1.41339388818076E+018,,0.5924149689,0.021951946,-0.8049387492,0.0243779591,,0.591516,0.02165,-0.805634,0.024387
1.41339388818576E+018,,0.5924168843,0.0219177259,-0.8049376501,0.0243441357,,0.591511,0.021609,-0.80564,0.024349
1.41339388819076E+018,,0.5923923161,0.0219034305,-0.804954542,0.0243626028,,0.591476,0.021595,-0.805665,0.024368
1.41339388819576E+018,,0.5923678479,0.0219113215,-0.8049709817,0.0244132914,,0.591448,0.021606,-0.805683,0.024423
1.41339388820076E+018,,0.5923307919,0.0219312707,-0.8049971471,0.0244499662,,0.591406,0.021625,-0.805712,0.024462
1.41339388820576E+018,,0.5922917375,0.0219574686,-0.8050260467,0.0244393529,,0.591357,0.021653,-0.805748,0.02445
1.41339388821076E+018,,0.5922913689,0.021971312,-0.805027927,0.0243896165,,0.591352,0.021665,-0.805753,0.0244
1.41339388821576E+018,,0.5923072775,0.0219587871,-0.805017396,0.0243440383,,0.591364,0.021645,-0.805746,0.024354
1.41339388822076E+018,,0.5922950757,0.0219386833,-0.8050259386,0.0243371765,,0.591341,0.021621,-0.805764,0.024346
1.41339388822576E+018,,0.5922774021,0.0219293364,-0.8050377999,0.0243743977,,0.59135,0.021611,-0.805756,0.024381
1.41339388823076E+018,,0.5922642167,0.0219300195,-0.8050466879,0.0244273342,,0.591334,0.021613,-0.805767,0.024438
1.41339388823576E+018,,0.5922460311,0.0219387574,-0.8050603371,0.0244531232,,0.59131,0.021624,-0.805783,0.024467
1.41339388824076E+018,,0.5922315194,0.0219408315,-0.8050721504,0.024434842,,0.591286,0.021628,-0.805801,0.02445
1.41339388824576E+018,,0.5922530871,0.0219228915,-0.8050578098,0.0243913967,,0.591303,0.021605,-0.80579,0.024404
1.41339388825076E+018,,0.5922878,0.0218919772,-0.8050323521,0.0243758594,,0.591335,0.021568,-0.805769,0.024385
1.41339388825576E+018,,0.5922935385,0.0218714121,-0.8050261778,0.0244168469,,0.59133,0.021547,-0.805771,0.024427
1.41339388826076E+018,,0.592287664,0.0218744129,-0.8050278177,0.0244867035,,0.591318,0.021554,-0.805778,0.024499
1.41339388826576E+018,,0.5922837968,0.0218975043,-0.8050289918,0.0245356624,,0.591311,0.021577,-0.805781,0.024553
1.41339388827076E+018,,0.5922799904,0.0219327024,-0.805031597,0.0245192154,,0.591301,0.021611,-0.805788,0.024535
1.41339388827576E+018,,0.5922944555,0.0219656581,-0.8050222115,0.0244499492,,0.591343,0.021635,-0.805759,0.024469
1.41339388828076E+018,,0.5923353818,0.021977623,-0.8049937572,0.0243788568,,0.591379,0.021643,-0.805734,0.024398
1.41339388828576E+018,,0.5923620313,0.0219637969,-0.8049748297,0.0243494946,,0.591399,0.021627,-0.80572,0.024369
1.41339388829076E+018,,0.5923513809,0.021936327,-0.8049825403,0.0243718141,,0.591378,0.021599,-0.805736,0.024397
1.41339388829576E+018,,0.5923331732,0.0219153942,-0.8049965157,0.0244011693,,0.591355,0.021583,-0.805752,0.024433
1.41339388830076E+018,,0.5923161885,0.0219069637,-0.8050101028,0.0243958745,,0.591335,0.021578,-0.805767,0.024428
1.41339388830576E+018,,0.5923013454,0.021907388,-0.8050213593,0.0243720655,,0.591312,0.021572,-0.805785,0.024401
1.41339388831076E+018,,0.5923136394,0.0219185122,-0.8050110596,0.0243685101,,0.591318,0.021578,-0.805781,0.02439
1.41339388831576E+018,,0.5923488659,0.0219349951,-0.8049818213,0.0244271093,,0.591351,0.021593,-0.805754,0.024441
1.41339388832076E+018,,0.5923551587,0.0219440745,-0.804972535,0.0245532584,,0.591347,0.021601,-0.805753,0.024572
1.41339388832576E+018,,0.5923467916,0.0219453289,-0.8049763724,0.0246576679,,0.591369,0.021608,-0.805734,0.024676
1.41339388833076E+018,,0.5923514126,0.0219326899,-0.8049743162,0.0246503986,,0.591372,0.021598,-0.805732,0.024668
1.41339388833576E+018,,0.5923579838,0.0219065018,-0.8049736082,0.024544468,,0.59137,0.021566,-0.805738,0.024564
1.41339388834076E+018,,0.5923786924,0.0218784455,-0.8049631343,0.024402542,,0.591388,0.021533,-0.805729,0.024426
