Time,,OriNet_Q0,OriNet_Q1,OriNet_Q2,OriNet_Q3,,GT_Q0,GT_Q1,GT_Q2,GT_Q3
1.40371527442714E+018,,0.0601754243,-0.8284820933,-0.0586270352,-0.5536725842,,0.060217,-0.82848,-0.058682,-0.55367
1.40371527443214E+018,,0.060325818,-0.8284873195,-0.0587446405,-0.5536320432,,0.060365,-0.828487,-0.058797,-0.553633
1.40371527443714E+018,,0.0605027617,-0.8284649596,-0.0589259478,-0.5536210614,,0.060533,-0.828468,-0.05897,-0.553623
1.40371527444214E+018,,0.0606398411,-0.8284218488,-0.0590784491,-0.5536490221,,0.060661,-0.82843,-0.059112,-0.553651
1.40371527444714E+018,,0.0606959027,-0.8283865931,-0.0591388917,-0.5536876462,,0.060713,-0.828399,-0.059168,-0.553685
1.40371527445214E+018,,0.0606601187,-0.8283733409,-0.0590902285,-0.5537181875,,0.060687,-0.828388,-0.059116,-0.553711
1.40371527445714E+018,,0.0605509163,-0.8283781583,-0.0589555538,-0.5537400162,,0.060583,-0.828391,-0.058997,-0.553731
1.40371527446214E+018,,0.0604121892,-0.8283954154,-0.0587914667,-0.5537486636,,0.060456,-0.828404,-0.058848,-0.55374
1.40371527446714E+018,,0.0602720071,-0.8284158775,-0.0586647257,-0.5537470311,,0.060324,-0.828422,-0.058738,-0.55374
1.40371527447214E+018,,0.0601706372,-0.8284220469,-0.0586171879,-0.5537520352,,0.060222,-0.828429,-0.058706,-0.553744
1.40371527447714E+018,,0.0601531019,-0.8284014319,-0.0586442537,-0.5537795113,,0.060206,-0.828411,-0.058736,-0.55377
1.40371527448214E+018,,0.0602170181,-0.8283591574,-0.0587276778,-0.5538246843,,0.060261,-0.828371,-0.058817,-0.553815
1.40371527448714E+018,,0.0603445556,-0.8283191614,-0.0588400312,-0.5538576433,,0.060378,-0.828336,-0.05892,-0.553844
1.40371527449214E+018,,0.0604828467,-0.8282939286,-0.0589598488,-0.5538666464,,0.060509,-0.828314,-0.059032,-0.553851
1.40371527449714E+018,,0.0605716002,-0.8282848747,-0.0590671331,-0.5538571095,,0.060595,-0.828306,-0.059137,-0.553842
1.40371527450214E+018,,0.0605715475,-0.828296599,-0.0591387146,-0.5538300328,,0.060612,-0.828321,-0.05921,-0.553809
1.40371527450714E+018,,0.0604831931,-0.8283143376,-0.0591560958,-0.5538091952,,0.060529,-0.828339,-0.059239,-0.553788
1.40371527451214E+018,,0.060354127,-0.8283294701,-0.0591050706,-0.5538055551,,0.060407,-0.828354,-0.0592,-0.553783
1.40371527451714E+018,,0.0602372161,-0.8283393195,-0.0589994801,-0.5538157231,,0.060298,-0.828364,-0.059108,-0.55379
1.40371527452214E+018,,0.0601673617,-0.8283421959,-0.0588706839,-0.5538342396,,0.060229,-0.828367,-0.05899,-0.553806
1.40371527452714E+018,,0.0601604806,-0.8283448917,-0.0587652817,-0.5538432812,,0.06022,-0.82837,-0.05889,-0.553813
1.40371527453214E+018,,0.0602034709,-0.8283516183,-0.0587243983,-0.5538323368,,0.06026,-0.828378,-0.058854,-0.553801
1.40371527453714E+018,,0.060274815,-0.8283616144,-0.0587544068,-0.5538045036,,0.060324,-0.828389,-0.058886,-0.553773
1.40371527454214E+018,,0.0603640486,-0.8283682938,-0.0588314429,-0.5537740917,,0.060407,-0.828398,-0.05896,-0.553743
1.40371527454714E+018,,0.0604609493,-0.8283684549,-0.0589205101,-0.5537518971,,0.0605,-0.828401,-0.059048,-0.55372
1.40371527455214E+018,,0.0605487488,-0.8283609186,-0.058984971,-0.5537459239,,0.060602,-0.828393,-0.059107,-0.553713
1.40371527455714E+018,,0.0605964133,-0.8283507881,-0.0590034283,-0.5537544559,,0.060651,-0.828384,-0.059126,-0.55372
1.40371527456214E+018,,0.0605820456,-0.8283505518,-0.0589846003,-0.5537598276,,0.060634,-0.828386,-0.059108,-0.553721
1.40371527456714E+018,,0.0605132618,-0.828355201,-0.0589530931,-0.553763723,,0.060565,-0.828391,-0.05908,-0.553723
1.40371527457214E+018,,0.0604101401,-0.8283610707,-0.0589277843,-0.5537669834,,0.060468,-0.828397,-0.059067,-0.553727
1.40371527457714E+018,,0.0602967745,-0.8283670069,-0.058899075,-0.5537714003,,0.060361,-0.828404,-0.059054,-0.553729
1.40371527458214E+018,,0.0602007017,-0.8283623725,-0.0588439312,-0.5537933086,,0.060274,-0.828398,-0.059009,-0.553752
1.40371527458714E+018,,0.0601297946,-0.8283581579,-0.0587701188,-0.5538161168,,0.060206,-0.828394,-0.058945,-0.553772
1.40371527459214E+018,,0.0601028528,-0.8283505529,-0.0587092607,-0.5538379426,,0.060174,-0.828389,-0.05889,-0.553789
1.40371527459714E+018,,0.0601448639,-0.8283342225,-0.0586950489,-0.5538594965,,0.060208,-0.828373,-0.058874,-0.553812
1.40371527460214E+018,,0.0602594393,-0.8283235339,-0.0587624721,-0.5538546796,,0.060322,-0.828365,-0.058933,-0.553804
1.40371527460714E+018,,0.0604393808,-0.8283060206,-0.0589009063,-0.5538422324,,0.0605,-0.828351,-0.059064,-0.553793
1.40371527461214E+018,,0.0606105484,-0.8282898199,-0.0590605236,-0.5538261684,,0.060672,-0.828336,-0.059221,-0.553779
1.40371527461714E+018,,0.0606976549,-0.8282794579,-0.0591752489,-0.5538158642,,0.06076,-0.82833,-0.059337,-0.553765
1.40371527462214E+018,,0.0606682266,-0.8282746188,-0.0591904916,-0.5538235688,,0.060735,-0.828325,-0.059356,-0.553774
1.40371527462714E+018,,0.0605355657,-0.8282870365,-0.0591093529,-0.5538299857,,0.060603,-0.828338,-0.059291,-0.553776
1.40371527463214E+018,,0.0603755528,-0.8283047547,-0.0589604768,-0.5538397388,,0.060453,-0.828355,-0.059154,-0.553782
1.40371527463714E+018,,0.0602351734,-0.8283210958,-0.0588108533,-0.5538492048,,0.060319,-0.828368,-0.05902,-0.553791
1.40371527464214E+018,,0.0601543021,-0.8283295938,-0.0587285487,-0.5538543046,,0.060238,-0.828376,-0.058952,-0.553795
1.40371527464714E+018,,0.0601533734,-0.8283262716,-0.0587390519,-0.5538568161,,0.060238,-0.828373,-0.058968,-0.553799
1.40371527465214E+018,,0.0602123099,-0.8283114203,-0.0588347822,-0.5538596513,,0.060306,-0.828359,-0.059052,-0.553803
1.40371527465714E+018,,0.0603069814,-0.8282833031,-0.0589756114,-0.5538730153,,0.060391,-0.828334,-0.05918,-0.553817
1.40371527466214E+018,,0.0604115644,-0.8282488554,-0.0591195708,-0.5538945709,,0.060485,-0.828304,-0.059316,-0.553837
1.40371527466714E+018,,0.0605077834,-0.8282113797,-0.0592189232,-0.5539267106,,0.060579,-0.82827,-0.059411,-0.553867
1.40371527467214E+018,,0.0605583712,-0.828182544,-0.0592388602,-0.5539609849,,0.060635,-0.828242,-0.059435,-0.5539
1.40371527467714E+018,,0.06053282,-0.8281743421,-0.0591760777,-0.553982853,,0.060615,-0.828235,-0.059387,-0.553918
1.40371527468214E+018,,0.0604399,-0.8281826149,-0.0590451117,-0.5539956219,,0.060529,-0.828242,-0.059273,-0.55393
1.40371527468714E+018,,0.0603209742,-0.8282035587,-0.0588886599,-0.5539957959,,0.060413,-0.828261,-0.05913,-0.55393
1.40371527469214E+018,,0.0602355905,-0.8282253552,-0.058763509,-0.553987327,,0.060329,-0.828281,-0.059015,-0.553921
1.40371527469714E+018,,0.0602254004,-0.8282334382,-0.0587116864,-0.5539819235,,0.060316,-0.828287,-0.05897,-0.553918
1.40371527470214E+018,,0.0603019766,-0.8282208507,-0.0587411004,-0.5539876072,,0.060409,-0.828274,-0.058982,-0.553927
1.40371527470714E+018,,0.0604317622,-0.8281887741,-0.0588279999,-0.5540093611,,0.060535,-0.828245,-0.059065,-0.553947
1.40371527471214E+018,,0.0605551786,-0.828141897,-0.0589300529,-0.5540513486,,0.060654,-0.828202,-0.059161,-0.553988
1.40371527471714E+018,,0.060622243,-0.8281016131,-0.0590061329,-0.5540937578,,0.060716,-0.828166,-0.059237,-0.554027
1.40371527472214E+018,,0.0606221324,-0.8280788406,-0.0590300125,-0.5541244073,,0.060715,-0.828148,-0.059263,-0.554052
1.40371527472714E+018,,0.060566354,-0.8280737132,-0.0589974818,-0.5541419975,,0.060664,-0.828142,-0.059237,-0.554069
1.40371527473214E+018,,0.0604773491,-0.8280929472,-0.0589320712,-0.5541309772,,0.06058,-0.828159,-0.059186,-0.554058
1.40371527473714E+018,,0.0603870648,-0.828130088,-0.0588561464,-0.5540951247,,0.060496,-0.828194,-0.059119,-0.554022
1.40371527474214E+018,,0.0603170591,-0.8281641016,-0.0588013305,-0.55405855,,0.060425,-0.828226,-0.059075,-0.553986
1.40371527474714E+018,,0.060292007,-0.8281774504,-0.0587805599,-0.5540426816,,0.060404,-0.82824,-0.05906,-0.553969
1.40371527475214E+018,,0.0603011844,-0.8281696021,-0.0587906157,-0.5540504138,,0.060429,-0.828232,-0.059058,-0.553979
1.40371527475714E+018,,0.0603453906,-0.8281578809,-0.058819786,-0.5540586881,,0.060467,-0.828225,-0.059086,-0.553982
1.40371527476214E+018,,0.060412243,-0.8281521589,-0.0588572989,-0.5540553846,,0.060529,-0.828223,-0.059121,-0.553975
1.40371527476714E+018,,0.0604867024,-0.8281506076,-0.0588946033,-0.5540446647,,0.0606,-0.828222,-0.059157,-0.553964
1.40371527477214E+018,,0.0605430804,-0.828162191,-0.0589213393,-0.554018075,,0.060656,-0.828233,-0.059185,-0.553939
1.40371527477714E+018,,0.060563034,-0.8281759919,-0.0589303517,-0.5539937212,,0.060673,-0.828248,-0.0592,-0.553913
1.40371527478214E+018,,0.0605532188,-0.8281799279,-0.0589084655,-0.5539909703,,0.060668,-0.828252,-0.059183,-0.553909
1.40371527478714E+018,,0.0605127373,-0.8281670279,-0.0588610056,-0.5540186776,,0.060633,-0.82824,-0.059147,-0.553934
1.40371527479214E+018,,0.0604538709,-0.8281496627,-0.0587910408,-0.5540581678,,0.060578,-0.828225,-0.059085,-0.55397
1.40371527479714E+018,,0.0603973449,-0.8281424667,-0.0587230007,-0.5540832107,,0.060518,-0.82822,-0.059025,-0.55399
1.40371527480214E+018,,0.0603802388,-0.8281407907,-0.0586812132,-0.5540925679,,0.060523,-0.828218,-0.058963,-0.553999
1.40371527480714E+018,,0.0604004309,-0.8281433957,-0.0586797296,-0.5540865685,,0.060544,-0.828218,-0.058965,-0.553997
1.40371527481214E+018,,0.0604376442,-0.8281521547,-0.0587182245,-0.5540646307,,0.060573,-0.828227,-0.059008,-0.553976
1.40371527481714E+018,,0.0604904024,-0.8281540222,-0.0587734744,-0.5540493607,,0.060621,-0.828231,-0.05906,-0.553959
1.40371527482214E+018,,0.0605417745,-0.82813348,-0.0588240638,-0.554067064,,0.060676,-0.828212,-0.059109,-0.553976
1.40371527482714E+018,,0.0605577452,-0.8280994379,-0.0588479217,-0.5541112865,,0.060696,-0.828181,-0.059135,-0.554017
1.40371527483214E+018,,0.0605242623,-0.8280731039,-0.0588373566,-0.5541539058,,0.060658,-0.828159,-0.059132,-0.554055
1.40371527483714E+018,,0.0604844529,-0.8280632393,-0.0587942989,-0.5541774641,,0.060616,-0.828152,-0.059095,-0.554074
1.40371527484214E+018,,0.0604674805,-0.8280715392,-0.0587347783,-0.5541742672,,0.060606,-0.828157,-0.059045,-0.554073
1.40371527484714E+018,,0.0604602752,-0.8280973665,-0.0586748956,-0.5541446298,,0.060601,-0.82818,-0.058997,-0.554044
1.40371527485214E+018,,0.0604513915,-0.8281221415,-0.0586259252,-0.5541152567,,0.060613,-0.828203,-0.05893,-0.554015
1.40371527485714E+018,,0.0604472963,-0.8281249509,-0.0586062329,-0.5541128353,,0.060606,-0.828207,-0.058911,-0.554013
1.40371527486214E+018,,0.0604555705,-0.828110278,-0.0586240168,-0.5541294229,,0.060617,-0.828195,-0.058929,-0.554026
1.40371527486714E+018,,0.0604704756,-0.8280875217,-0.0586700248,-0.5541533002,,0.060631,-0.828176,-0.058981,-0.554048
1.40371527487214E+018,,0.0605052914,-0.8280720348,-0.0587117466,-0.5541665184,,0.060661,-0.828165,-0.059023,-0.554057
1.40371527487714E+018,,0.0605650431,-0.8280661166,-0.0587266723,-0.55416746,,0.060716,-0.82816,-0.059038,-0.554057
1.40371527488214E+018,,0.0606318184,-0.828068624,-0.0587086442,-0.5541594515,,0.060784,-0.828161,-0.059022,-0.55405
1.40371527488714E+018,,0.0606577161,-0.8280829691,-0.0586660263,-0.5541409297,,0.060813,-0.828175,-0.058988,-0.55403
1.40371527489214E+018,,0.0606205624,-0.8280960834,-0.0586139791,-0.5541306097,,0.060775,-0.828189,-0.058946,-0.554017
1.40371527489714E+018,,0.0605459293,-0.8281049513,-0.0585650002,-0.5541297183,,0.060701,-0.828199,-0.058902,-0.554015
1.40371527490214E+018,,0.0604795863,-0.8281106444,-0.0585413044,-0.5541293782,,0.06066,-0.828205,-0.058866,-0.554014
1.40371527490714E+018,,0.0604580261,-0.8281138792,-0.0585431425,-0.5541253178,,0.060643,-0.82821,-0.058874,-0.554008
1.40371527491214E+018,,0.0604847753,-0.828116212,-0.0585559405,-0.554117221,,0.060665,-0.828213,-0.058892,-0.554
1.40371527491714E+018,,0.0605557113,-0.8281188805,-0.0585649372,-0.554105263,,0.060731,-0.828216,-0.058898,-0.553987
1.40371527492214E+018,,0.0606324401,-0.8281207383,-0.0585718242,-0.5540938403,,0.060805,-0.828218,-0.058906,-0.553975
1.40371527492714E+018,,0.0606753902,-0.8281187145,-0.0585780499,-0.5540904774,,0.060847,-0.828218,-0.058918,-0.553968
1.40371527493214E+018,,0.0606653845,-0.8281151993,-0.0585735511,-0.554095801,,0.060837,-0.828217,-0.058917,-0.553971
1.40371527493714E+018,,0.0606201078,-0.8281150556,-0.0585630717,-0.5541004241,,0.060791,-0.828219,-0.05891,-0.553974
1.40371527494214E+018,,0.060578747,-0.8281244386,-0.0585514822,-0.5540914774,,0.060754,-0.82823,-0.058905,-0.553962
1.40371527494714E+018,,0.0605617622,-0.8281332032,-0.058536602,-0.5540814507,,0.06074,-0.828238,-0.058899,-0.553952
1.40371527495214E+018,,0.0605714838,-0.8281394025,-0.0585085767,-0.554075018,,0.060778,-0.828242,-0.058853,-0.553947
1.40371527495714E+018,,0.0605930525,-0.8281417,-0.0584759809,-0.554073688,,0.060795,-0.828246,-0.058823,-0.553942
1.40371527496214E+018,,0.060616785,-0.8281346272,-0.0584523185,-0.5540837639,,0.060818,-0.828241,-0.058804,-0.55395
1.40371527496714E+018,,0.060623926,-0.828127681,-0.058445197,-0.5540926687,,0.060826,-0.828235,-0.058803,-0.553957
1.40371527497214E+018,,0.0606133483,-0.8281306026,-0.0584533751,-0.5540871725,,0.060813,-0.828241,-0.058814,-0.55395
1.40371527497714E+018,,0.0606050674,-0.8281436004,-0.0584712511,-0.554066255,,0.060803,-0.828256,-0.058833,-0.553926
1.40371527498214E+018,,0.0606197511,-0.8281515931,-0.058491574,-0.5540498015,,0.060817,-0.828264,-0.058855,-0.55391
1.40371527498714E+018,,0.0606561756,-0.8281500538,-0.0584996272,-0.5540466355,,0.060855,-0.828261,-0.058868,-0.553909
1.40371527499214E+018,,0.0606911494,-0.8281458196,-0.0584858921,-0.5540506403,,0.06089,-0.828258,-0.058859,-0.553911
1.40371527499714E+018,,0.0607027682,-0.8281384912,-0.0584493927,-0.5540645802,,0.060901,-0.828254,-0.058826,-0.553919
1.40371527500214E+018,,0.060686506,-0.8281206464,-0.0584044193,-0.5540966322,,0.060912,-0.828235,-0.058765,-0.553952
1.40371527500714E+018,,0.0606573367,-0.8281090221,-0.0583669879,-0.5541198093,,0.060884,-0.828224,-0.058737,-0.553975
1.40371527501214E+018,,0.0606364537,-0.8281191733,-0.0583445527,-0.5541094463,,0.060864,-0.828235,-0.058722,-0.553962
1.40371527501714E+018,,0.0606436781,-0.8281371271,-0.058338248,-0.5540836378,,0.060869,-0.828253,-0.058717,-0.553935
1.40371527502214E+018,,0.0606807802,-0.8281434354,-0.0583502566,-0.5540690673,,0.060905,-0.828257,-0.058728,-0.553924
1.40371527502714E+018,,0.0607260366,-0.828136239,-0.0583789941,-0.554070826,,0.060947,-0.828251,-0.05876,-0.553926
1.40371527503214E+018,,0.0607589969,-0.8281155467,-0.0584095278,-0.5540927605,,0.06098,-0.828233,-0.058795,-0.553944
1.40371527503714E+018,,0.0607639288,-0.8280892826,-0.0584200766,-0.5541286823,,0.060988,-0.82821,-0.058807,-0.553976
1.40371527504214E+018,,0.060734541,-0.8280690894,-0.0584097578,-0.5541620198,,0.060957,-0.828193,-0.058804,-0.554006
1.40371527504714E+018,,0.0606973099,-0.8280617833,-0.058379145,-0.5541802488,,0.060919,-0.828187,-0.058781,-0.554022
1.40371527505214E+018,,0.0606767043,-0.8280726212,-0.0583390757,-0.5541721671,,0.060924,-0.828199,-0.058727,-0.554008
1.40371527505714E+018,,0.060673871,-0.8280913613,-0.0583089248,-0.5541490774,,0.060922,-0.828217,-0.058701,-0.553985
1.40371527506214E+018,,0.060679827,-0.828102906,-0.0583025372,-0.5541314559,,0.060926,-0.828227,-0.058699,-0.55397
1.40371527506714E+018,,0.0606914093,-0.8281023762,-0.0583200207,-0.5541271501,,0.060934,-0.828228,-0.058724,-0.553965
1.40371527507214E+018,,0.0607105348,-0.8280906014,-0.0583385686,-0.5541386208,,0.060955,-0.828219,-0.058743,-0.553973
1.40371527507714E+018,,0.060724776,-0.8280743076,-0.0583422969,-0.5541597209,,0.060972,-0.828205,-0.058748,-0.553992
1.40371527508214E+018,,0.0607243882,-0.8280639459,-0.0583287471,-0.5541761613,,0.060969,-0.828198,-0.058738,-0.554004
1.40371527508714E+018,,0.0607232922,-0.8280606509,-0.0583021404,-0.5541840015,,0.060963,-0.828196,-0.058718,-0.55401
1.40371527509214E+018,,0.0607430939,-0.8280653604,-0.0582668538,-0.5541791782,,0.060984,-0.828201,-0.058688,-0.554004
1.40371527509714E+018,,0.0607669964,-0.8280784389,-0.0582322673,-0.5541615689,,0.06101,-0.828213,-0.058658,-0.553987
1.40371527510214E+018,,0.0607775361,-0.8280938926,-0.0582108238,-0.5541396152,,0.061041,-0.828231,-0.058624,-0.553959
1.40371527510714E+018,,0.0607721305,-0.8281070836,-0.0582060748,-0.5541203442,,0.061034,-0.828245,-0.058624,-0.553939
1.40371527511214E+018,,0.0607591589,-0.8281089931,-0.058214255,-0.5541163673,,0.061022,-0.828249,-0.058637,-0.553933
1.40371527511714E+018,,0.0607460378,-0.8281045919,-0.05822094,-0.5541224201,,0.061015,-0.828246,-0.058645,-0.553937
1.40371527512214E+018,,0.0607244838,-0.8281008663,-0.0582232066,-0.5541293203,,0.060992,-0.828245,-0.058653,-0.55394
1.40371527512714E+018,,0.0607116825,-0.8280972418,-0.0582170672,-0.5541364496,,0.060976,-0.828244,-0.058652,-0.553944
1.40371527513214E+018,,0.060723961,-0.8280960581,-0.0582027269,-0.5541387225,,0.060987,-0.828243,-0.05864,-0.553946
1.40371527513714E+018,,0.0607528627,-0.8281020012,-0.0581886993,-0.5541287391,,0.061015,-0.828248,-0.058631,-0.553935
1.40371527514214E+018,,0.0607763604,-0.8281134625,-0.0581795167,-0.5541103722,,0.061037,-0.828261,-0.058625,-0.553915
1.40371527514714E+018,,0.0607794978,-0.8281200098,-0.0581796513,-0.5540991816,,0.061038,-0.828268,-0.058628,-0.553903
1.40371527515214E+018,,0.0607665755,-0.8281206007,-0.0581854676,-0.5540972822,,0.06105,-0.828272,-0.058623,-0.553897
1.40371527515714E+018,,0.0607472019,-0.8281176443,-0.0581872356,-0.5541018157,,0.061035,-0.82827,-0.05863,-0.5539
1.40371527516214E+018,,0.0607285085,-0.8281169639,-0.0581742915,-0.5541058942,,0.061018,-0.828271,-0.058622,-0.553902
1.40371527516714E+018,,0.0607231112,-0.8281163056,-0.0581484588,-0.5541107814,,0.06101,-0.828272,-0.058601,-0.553903
1.40371527517214E+018,,0.0607448313,-0.8281084543,-0.0581181993,-0.5541238237,,0.06103,-0.828264,-0.058574,-0.553916
1.40371527517714E+018,,0.0607835937,-0.8281000854,-0.0580960276,-0.554134621,,0.061068,-0.828257,-0.058556,-0.553925
1.40371527518214E+018,,0.0608181445,-0.8280948961,-0.0580917255,-0.5541384402,,0.061099,-0.828253,-0.058557,-0.553927
1.40371527518714E+018,,0.0608398952,-0.8280937199,-0.0581019443,-0.5541357773,,0.06112,-0.828253,-0.05857,-0.553923
1.40371527519214E+018,,0.0608394441,-0.8280929666,-0.0581193128,-0.554133751,,0.06112,-0.828253,-0.058589,-0.553921
1.40371527519714E+018,,0.0608224433,-0.8280926707,-0.0581342817,-0.5541332711,,0.061104,-0.828254,-0.058608,-0.553919
1.40371527520214E+018,,0.0608005138,-0.8280912686,-0.0581368974,-0.5541368149,,0.061104,-0.828255,-0.058609,-0.553917
1.40371527520714E+018,,0.0607837783,-0.8280847084,-0.0581186544,-0.5541503404,,0.061088,-0.82825,-0.058595,-0.553928
1.40371527521214E+018,,0.0607777842,-0.8280757099,-0.0580853193,-0.5541682632,,0.061082,-0.828241,-0.058566,-0.553945
1.40371527521714E+018,,0.06078173,-0.8280710962,-0.0580546782,-0.5541782027,,0.061081,-0.828238,-0.058544,-0.553952
1.40371527522214E+018,,0.0608021116,-0.8280715853,-0.0580354697,-0.5541771674,,0.061101,-0.82824,-0.058527,-0.553949
1.40371527522714E+018,,0.0608240862,-0.8280772785,-0.0580338645,-0.5541660325,,0.061124,-0.828246,-0.058529,-0.553938
1.40371527523214E+018,,0.0608305908,-0.8280849436,-0.058047907,-0.5541510957,,0.06113,-0.828255,-0.058546,-0.553922
1.40371527523714E+018,,0.060824275,-0.8280901527,-0.0580660482,-0.5541406381,,0.061121,-0.828261,-0.058567,-0.553911
1.40371527524214E+018,,0.060822906,-0.8280921311,-0.0580765031,-0.5541355473,,0.06112,-0.828265,-0.058582,-0.553904
1.40371527524714E+018,,0.06083349,-0.8280906573,-0.0580661464,-0.5541373775,,0.061134,-0.828264,-0.058575,-0.553905
1.40371527525214E+018,,0.0608441208,-0.8280911558,-0.0580366752,-0.55413916,,0.061167,-0.828267,-0.058541,-0.5539
1.40371527525714E+018,,0.0608513853,-0.8280911337,-0.0579982141,-0.5541430355,,0.061171,-0.828269,-0.058509,-0.553901
1.40371527526214E+018,,0.0608619153,-0.8280863595,-0.0579640452,-0.5541524941,,0.061179,-0.828265,-0.05848,-0.553908
1.40371527526714E+018,,0.0608740555,-0.8280824662,-0.0579450927,-0.5541581891,,0.061194,-0.828262,-0.058466,-0.553913
1.40371527527214E+018,,0.0608736845,-0.8280877637,-0.0579431474,-0.5541497389,,0.061194,-0.828268,-0.058467,-0.553903
1.40371527527714E+018,,0.0608641879,-0.8280991515,-0.0579565455,-0.5541315667,,0.06118,-0.828281,-0.058484,-0.553884
1.40371527528214E+018,,0.0608648688,-0.8281054814,-0.0579737914,-0.5541194066,,0.061183,-0.828288,-0.058503,-0.553871
1.40371527528714E+018,,0.0608716758,-0.8281005774,-0.0579812583,-0.5541243268,,0.061192,-0.828283,-0.058516,-0.553876
1.40371527529214E+018,,0.0608782209,-0.8280902204,-0.0579685253,-0.5541401995,,0.061197,-0.828275,-0.058506,-0.553889
1.40371527529714E+018,,0.0608821944,-0.8280796594,-0.0579430873,-0.5541581187,,0.061199,-0.828266,-0.058485,-0.553904
1.40371527530214E+018,,0.0608876063,-0.8280728716,-0.0579146496,-0.5541706203,,0.061225,-0.828263,-0.058453,-0.55391
1.40371527530714E+018,,0.0608937056,-0.8280711163,-0.0578900638,-0.5541748838,,0.061232,-0.828262,-0.058432,-0.553912
1.40371527531214E+018,,0.0608949202,-0.8280752035,-0.0578780512,-0.5541692503,,0.061234,-0.828265,-0.058427,-0.553907
1.40371527531714E+018,,0.0608894941,-0.8280903509,-0.0578750278,-0.5541475337,,0.061227,-0.828282,-0.058426,-0.553884
1.40371527532214E+018,,0.060885729,-0.8281017505,-0.0578808026,-0.5541298513,,0.06122,-0.828294,-0.058434,-0.553866
1.40371527532714E+018,,0.0608937963,-0.8281021496,-0.0578903785,-0.5541262983,,0.061231,-0.828294,-0.058449,-0.553862
1.40371527533214E+018,,0.0609053989,-0.8280934122,-0.0578909411,-0.5541370595,,0.061245,-0.828286,-0.058455,-0.553872
1.40371527533714E+018,,0.0609085502,-0.8280825041,-0.0578761781,-0.5541544873,,0.061247,-0.828278,-0.058443,-0.553886
1.40371527534214E+018,,0.0609049737,-0.8280707736,-0.0578570663,-0.5541742456,,0.061239,-0.828268,-0.058428,-0.553902
1.40371527534714E+018,,0.060909238,-0.828059428,-0.0578433178,-0.5541916365,,0.061242,-0.828259,-0.058421,-0.553917
